id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
23,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Show confirmation->Show confirmation:Save Populated Model page,Save Populated Model,TRAN_NA,7,10,3.833333333,6,26.83333333,5
24,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Model db,Save Populated Model,TRAN_NA,6,8,4.2,5,25.2,2
25,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Exceptional phases page->Exceptional phases page:Enters exceptional phases  into the GUI->Enters exceptional phases  into the GUI:Phase db,Set Development Phases,TRAN_NA,6,7,1.8,5,10.8,4
26,stl#User:Exceptional phases page->User:Exceptional phases page->Exceptional phases page:Enters exceptional phases  into the GUI->Enters exceptional phases  into the GUI:Phase db,Set Development Phases,TRAN_NA,4,4,2,3,8,2
27,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Show confirmation->Show confirmation:Update a model  page,Update a Model,TRAN_NA,7,12,2.5,6,17.5,1
28,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Model db,Update a Model,TRAN_NA,6,8,2.6,5,15.6,14
29,stl#User:Update a model  page->User:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ,Update a Model,TRAN_NA,6,9,2.8,5,16.8,13
30,stl#User:Update a model  page->User:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Model db,Update a Model,TRAN_NA,4,4,3.333333333,3,13.33333333,15
1,stl#User:Checkout  page->User:Checkout  page->Checkout  page:Checkout data->Checkout data:Confirmation page->Confirmation page:Homepage,Checkout,TRAN_NA,5,10,2.75,4,13.75,10
2,stl#User:Checkout  page->User:Checkout  page->Checkout  page:Checkout data->Checkout data:Confirmation page->Confirmation page:Checkout  page->Checkout  page:Checkout data,Checkout,TRAN_NA,6,11,2.6,5,15.6,6
3,stl#User:Homepage->User:Homepage,Checkout,CTRL;EXTCLL;INT,2,1,4,1,8,14
4,stl#User:Configure data service page->User:Configure data service page->Configure data service page: choose the service  to configure-> choose the service  to configure:Confirmation page->Confirmation page:Homepage,Configure Data Service,TRAN_NA,5,18,2.75,4,13.75,8
5,stl#User:Configure data service page->User:Configure data service page->Configure data service page: choose the service  to configure-> choose the service  to configure:Confirmation page->Confirmation page:Configure data service page->Configure data service page: choose the service  to configure,Configure Data Service,TRAN_NA,6,27,3.4,5,20.4,10
6,stl#User:Create account  page->User:Create account  page->Create account  page:Create  account information->Create  account information:validate account information ->validate account information :Confirmation page->Confirmation page:Create account  page->Create account  page:Create  account information,Create Account,TRAN_NA,7,34,2.333333333,6,16.33333333,5
7,stl#User:Create account  page->User:Create account  page->Create account  page:Create  account information->Create  account information:validate account information ->validate account information :Confirmation page->Confirmation page:Homepage,Create Account,TRAN_NA,6,24,2.2,5,13.2,6
8,stl#User:Customize  Data serivce page->User:Customize  Data serivce page->Customize  Data serivce page:Customize data->Customize data:Confirmation page->Confirmation page:Customize  Data serivce page->Customize  Data serivce page:Customize data,Customize Data Service Subscription Notification,TRAN_NA,6,11,2.6,5,15.6,7
9,stl#User:Customize  Data serivce page->User:Customize  Data serivce page->Customize  Data serivce page:Customize data->Customize data:Confirmation page->Confirmation page:Homepage,Customize Data Service Subscription Notification,TRAN_NA,5,10,2.75,4,13.75,6
10,stl#User:Export data file  page->User:Export data file  page->Export data file  page:source of information exported into a file.->source of information exported into a file.:Confirmation page->Confirmation page:Homepage,Export Data File,CTRL;EXTCLL;INT,5,18,2.75,4,13.75,14
11,stl#User:Export data file  page->User:Export data file  page->Export data file  page:source of information exported into a file.->source of information exported into a file.:Confirmation page->Confirmation page:Export data file  page->Export data file  page:source of information exported into a file.,Export Data File,CTRL,6,27,3.4,5,20.4,1
12,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Login page->Login page:Validate usename and password,Login,TRAN_NA,6,19,2.6,5,15.6,6
13,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Homepage,Login,TRAN_NA,5,14,2.75,4,13.75,1
14,stl#User:Logout page->User:Logout page->Logout page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Homepage,Logout,TRAN_NA,5,14,2.75,4,13.75,4
15,stl#User:Logout page->User:Logout page->Logout page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Logout page->Logout page:Validate usename and password,Logout,TRAN_NA,6,19,2.6,5,15.6,6
16,stl#User:Manage  data page->User:Manage  data page->Manage  data page:chooses the type of management for data->chooses the type of management for data:Confirmation page->Confirmation page:Manage  data page->Manage  data page:chooses the type of management for data,Manage Data,TRAN_NA,6,19,2.6,5,15.6,14
17,stl#User:Manage  data page->User:Manage  data page->Manage  data page:chooses the type of management for data->chooses the type of management for data:Confirmation page->Confirmation page:Homepage,Manage Data,TRAN_NA,5,14,2.75,4,13.75,10
18,stl#User:Receive notification  page->User:Receive notification  page->Receive notification  page:stores the data into the database->stores the data into the database:validate data services->validate data services:data services db,Receive Notification for Subscribed Data Service,TRAN_NA,5,16,3.5,4,17.5,7
19,stl#User:Receive notification  page->User:Receive notification  page->Receive notification  page:stores the data into the database->stores the data into the database:validate data services->validate data services:Confirmation page->Confirmation page:Homepage,Receive Notification for Subscribed Data Service,TRAN_NA,6,19,2.6,5,15.6,5
20,stl#User:Receive notification  page->User:Receive notification  page->Receive notification  page:stores the data into the database->stores the data into the database:validate data services->validate data services:Confirmation page->Confirmation page:Receive notification  page->Receive notification  page:stores the data into the database,Receive Notification for Subscribed Data Service,TRAN_NA,7,24,2.833333333,6,19.83333333,7
21,stl#User:Receive  Data  page->User:Receive  Data  page->Receive  Data  page:selects the way to receive notification an email or a text.->selects the way to receive notification an email or a text.:Confirmation page->Confirmation page:Receive  Data  page->Receive  Data  page:selects the way to receive notification an email or a text.,Receive Notification of Completion of Configuration by Email,TRAN_NA,6,11,2.6,5,15.6,9
22,stl#User:Receive  Data  page->User:Receive  Data  page->Receive  Data  page:selects the way to receive notification an email or a text.->selects the way to receive notification an email or a text.:Confirmation page->Confirmation page:Homepage,Receive Notification of Completion of Configuration by Email,TRAN_NA,5,10,2.75,4,13.75,15
23,stl#User:Send Data  page->User:Send Data  page->Send Data  page:Input data->Input data:validate authentication information and checks the validation of the sensor ->validate authentication information and checks the validation of the sensor :Confirmation page->Confirmation page:Homepage,Send Data Through Cellular Technologies,CTRL;EXTCLL;INT,6,19,2.4,5,14.4,9
24,stl#User:Send Data  page->User:Send Data  page->Send Data  page:Input data->Input data:validate authentication information and checks the validation of the sensor ->validate authentication information and checks the validation of the sensor :Confirmation page->Confirmation page:Send Data  page->Send Data  page:Input data,Send Data Through Cellular Technologies,CTRL,7,28,3,6,21,16
25,stl#User:Subscribe Data serivce page->User:Subscribe Data serivce page->Subscribe Data serivce page:Subscribe data->Subscribe data:Confirmation page->Confirmation page:Subscribe Data serivce page->Subscribe Data serivce page:Subscribe data,Subscribe Data Service,TRAN_NA,6,19,1.8,5,10.8,10
26,stl#User:Subscribe Data serivce page->User:Subscribe Data serivce page->Subscribe Data serivce page:Subscribe data->Subscribe data:Confirmation page->Confirmation page:Homepage,Subscribe Data Service,TRAN_NA,5,14,1.75,4,8.75,9
27,stl#User:Update content page->User:Update content page->Update content page:Choose content to update->Choose content to update:content db,Update Content,TRAN_NA,4,3,2.333333333,3,9.333333333,1
28,stl#User:Update content page->User:Update content page->Update content page:Choose content to update->Choose content to update:Confirmation page->Confirmation page:Update content page->Update content page:Choose content to update,Update Content,TRAN_NA,6,11,2.6,5,15.6,4
29,stl#User:Update content page->User:Update content page->Update content page:Choose content to update->Choose content to update:Confirmation page->Confirmation page:Homepage,Update Content,TRAN_NA,5,10,2.75,4,13.75,4
30,stl#User:View data  page->User:View data  page->View data  page:Choose data->Choose data:Confirmation page ->Confirmation page :View data  page->View data  page:Choose data,View Data,TRAN_NA,6,19,2.6,5,15.6,3
31,stl#User:View data  page->User:View data  page->View data  page:Choose data->Choose data:Confirmation page ->Confirmation page :Homepage,View Data,TRAN_NA,5,14,2.75,4,13.75,12
