id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
155,"stl#User:""Relevant Case Studies"" button->User:""Relevant Case Studies"" button->""Relevant Case Studies"" button:Check the user's permission->Check the user's permission:check permission->check permission:Display ""case studies"" content->Display ""case studies"" content:""Case Studies"" content",view case studies,TRAN_NA,6,5,2.8,5,16.8,12
156,"stl#User:""Relevant Case Studies"" button->User:""Relevant Case Studies"" button->""Relevant Case Studies"" button:Check the user's permission->Check the user's permission:check permission->check permission:404 Forbidden page",view case studies,TRAN_NA,5,4,2.75,4,13.75,2
157,"stl#User:""Relevant Case Studies"" button->User:""Relevant Case Studies"" button->""Relevant Case Studies"" button:Check the user's permission->Check the user's permission:""Relevant Case Studies"" button->""Relevant Case Studies"" button:Check the user's permission",view case studies,TRAN_NA,5,4,2.5,4,12.5,8
158,stl#User:404 Forbidden page->User:404 Forbidden page,view case studies,CTRL,2,1,3,1,6,2
159,stl#User:list of director account records->User:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,view marketing director accounts,TRAN_NA,7,6,7.333333333,6,51.33333333,13
160,stl#User:list of director account records->User:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,view marketing director accounts,TRAN_NA,6,5,6,5,36,6
161,stl#User:list of director account records->User:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Cancel->Cancel:View Market Director Accounts Page,view marketing director accounts,TRAN_NA,6,5,6,5,36,2
162,stl#User:list of director account records->User:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page,view marketing director accounts,TRAN_NA,6,5,8,5,48,2
163,stl#User:list of director account records->User:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.,view marketing director accounts,TRAN_NA,5,4,6.5,4,32.5,12
164,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page",view marketing director accounts,TRAN_NA,9,8,7,8,63,15
165,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.",view marketing director accounts,TRAN_NA,8,7,6,7,48,7
166,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Confirmation box->Confirmation box:Cancel->Cancel:View Market Director Accounts Page",view marketing director accounts,TRAN_NA,8,7,6,7,48,2
167,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:Redirect to view market director accounts page->Redirect to view market director accounts page:View Market Director Accounts Page",view marketing director accounts,TRAN_NA,8,7,7.428571429,7,59.42857143,16
168,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:list of director account records->list of director account records:Popup Confirmation box->Popup Confirmation box:Check user exist or invalid username->Check user exist or invalid username:not exist or invlide username.",view marketing director accounts,TRAN_NA,7,6,6.333333333,6,44.33333333,11
169,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:director accounts db",view marketing director accounts,TRAN_NA,4,3,7.333333333,3,29.33333333,7
170,"stl#User:""Account Management"" Page->User:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records->REtrieve a list of marketing director account records:""Account Management"" Page->""Account Management"" Page:REtrieve a list of marketing director account records",view marketing director accounts,TRAN_NA,5,4,6,4,30,11
1,stl#Visitor:New Post Button->Visitor:New Post Button->New Post Button:Display dashboard->Display dashboard:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:neighborhood database,Add pictures in Neighborhood page,TRAN_NA,7,6,9.333333333,6,65.33333333,10
2,stl#Visitor:New Post Button->Visitor:New Post Button->New Post Button:Display dashboard->Display dashboard:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:Error in reading pictures,Add pictures in Neighborhood page,TRAN_NA,7,6,9.333333333,6,65.33333333,12
3,stl#Visitor:New Post Button->Visitor:New Post Button->New Post Button:Display dashboard->Display dashboard:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:Dashboard for neighborhood display.,Add pictures in Neighborhood page,TRAN_NA,7,6,9.333333333,6,65.33333333,13
4,stl#Visitor:Error in reading pictures->Visitor:Error in reading pictures,Add pictures in Neighborhood page,CTRL;EXTCLL;INT,2,1,11,1,22,14
5,stl#Visitor:Dashboard for neighborhood display.->Visitor:Dashboard for neighborhood display.,Add pictures in Neighborhood page,CTRL;EXTCLL;INT,2,1,11,1,22,14
6,stl#Visitor:Dashboard for adding files and pictures->Visitor:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:neighborhood database,Add pictures in Neighborhood page,TRAN_NA,5,4,11,4,55,7
7,stl#Visitor:Dashboard for adding files and pictures->Visitor:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:Error in reading pictures,Add pictures in Neighborhood page,TRAN_NA,5,4,11,4,55,9
8,stl#Visitor:Dashboard for adding files and pictures->Visitor:Dashboard for adding files and pictures->Dashboard for adding files and pictures:public pictures->public pictures:read neighborhood and add new pictures to neiborhood section->read neighborhood and add new pictures to neiborhood section:Dashboard for neighborhood display.,Add pictures in Neighborhood page,TRAN_NA,5,4,11,4,55,7
9,stl#Visitor:project page->Visitor:project page,Add pictures to Gallery of art works,CTRL;EXTCLL;INT,2,1,6,1,12,5
10,stl#Visitor:Gallery button->Visitor:Gallery button->Gallery button:REad gallery from plugin->REad gallery from plugin:display a new page of gallery artwork->display a new page of gallery artwork:Gallery->Gallery:validate the link of image->validate the link of image:project page,Add pictures to Gallery of art works,TRAN_NA,7,6,4,6,28,1
11,stl#Visitor:Gallery button->Visitor:Gallery button->Gallery button:REad gallery from plugin->REad gallery from plugin:display a new page of gallery artwork->display a new page of gallery artwork:Gallery->Gallery:validate the link of image->validate the link of image:Gallery Database,Add pictures to Gallery of art works,TRAN_NA,7,6,3.833333333,6,26.83333333,4
12,stl#Visitor:Gallery button->Visitor:Gallery button->Gallery button:REad gallery from plugin->REad gallery from plugin:display a new page of gallery artwork->display a new page of gallery artwork:Gallery->Gallery:validate the link of image->validate the link of image:400 or 500 error page,Add pictures to Gallery of art works,TRAN_NA,7,6,4,6,28,15
13,stl#Visitor:Gallery button->Visitor:Gallery button->Gallery button:REad gallery from plugin->REad gallery from plugin:404 or 500 error page,Add pictures to Gallery of art works,TRAN_NA,4,3,4,3,16,16
14,stl#Visitor:Gallery->Visitor:Gallery->Gallery:validate the link of image->validate the link of image:project page,Add pictures to Gallery of art works,CTRL;EXTCLL;INT,4,3,4.333333333,3,17.33333333,13
15,stl#Visitor:Gallery->Visitor:Gallery->Gallery:validate the link of image->validate the link of image:Gallery Database,Add pictures to Gallery of art works,CTRL,4,3,4,3,16,4
16,stl#Visitor:Gallery->Visitor:Gallery->Gallery:validate the link of image->validate the link of image:400 or 500 error page,Add pictures to Gallery of art works,CTRL;EXTCLL;INT,4,3,4.333333333,3,17.33333333,10
20,stl#Visitor:dashboard for adding image gallery description of project->Visitor:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:project database,Create new project page,TRAN_NA,5,4,2.75,4,13.75,2
21,stl#Visitor:dashboard for adding image gallery description of project->Visitor:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:no gallery message,Create new project page,TRAN_NA,5,4,3.25,4,16.25,13
22,stl#Visitor:add new project button->Visitor:add new project button->add new project button:display a new section  on dashboard->display a new section  on dashboard:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:project database,Create new project page,TRAN_NA,7,6,2.5,6,17.5,12
23,stl#Visitor:add new project button->Visitor:add new project button->add new project button:display a new section  on dashboard->display a new section  on dashboard:dashboard for adding image gallery description of project->dashboard for adding image gallery description of project:read gallery from plugin->read gallery from plugin:create new project page->create new project page:no gallery message,Create new project page,TRAN_NA,7,6,2.833333333,6,19.83333333,10
24,stl#Visitor:Invlid name and password match->Visitor:Invlid name and password match,Share events on Facebook,CTRL,2,1,2,1,4,7
25,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,3,2,11,2,33,8
26,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Invlid name and password match,Share events on Facebook,TRAN_NA,5,4,6.5,4,32.5,13
27,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,6,5,9.2,5,55.2,3
28,stl#Visitor:Facebook login page->Visitor:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,5,4,8.75,4,43.75,15
29,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Invlid name and password match,Share events on Facebook,TRAN_NA,7,6,8,6,56,5
30,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:send user name and password to Facebook->send user name and password to Facebook:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,8,7,9.714285714,7,77.71428571,13
31,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:Display a new window for logging in Facebook->Display a new window for logging in Facebook:Facebook login page->Facebook login page:check if the user is already logged in->check if the user is already logged in:Facebook wall->Facebook wall:Post posts about project on Facebook timeline,Share events on Facebook,TRAN_NA,7,6,9.5,6,66.5,2
32,stl#Visitor:facebook login dialog->Visitor:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Invalid name and password match message,Share project on Facebook,TRAN_NA,4,3,4,3,16,10
33,stl#Visitor:facebook login dialog->Visitor:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,TRAN_NA,5,4,5,4,25,16
35,stl#Visitor:Facebook wall->Visitor:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,TRAN_NA,3,2,5,2,15,14
36,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:display a new window for login facebook->display a new window for login facebook:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Invalid name and password match message,Share project on Facebook,TRAN_NA,6,5,4.8,5,28.8,1
37,stl#Visitor:Facebook button->Visitor:Facebook button->Facebook button:display a new window for login facebook->display a new window for login facebook:facebook login dialog->facebook login dialog:check username and password to facebook database->check username and password to facebook database:Facebook wall->Facebook wall:post posts about project on LA comman staff's facebook timeline,Share project on Facebook,TRAN_NA,7,6,5.333333333,6,37.33333333,12
38,stl#Visitor:fail in adding pictures to gallery->Visitor:fail in adding pictures to gallery,View Gallery of art works,CTRL;EXTCLL;INT,2,1,5,1,10,7
39,stl#Visitor:Dashboard for adding images->Visitor:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:Gallery,View Gallery of art works,TRAN_NA,4,3,3.666666667,3,14.66666667,14
40,stl#Visitor:Dashboard for adding images->Visitor:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:fail in adding pictures to gallery,View Gallery of art works,TRAN_NA,4,3,4.333333333,3,17.33333333,8
41,stl#Visitor:Add new button->Visitor:Add new button->Add new button:display a new section on dashboard->display a new section on dashboard:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:Gallery,View Gallery of art works,TRAN_NA,6,5,3.4,5,20.4,3
42,stl#Visitor:Add new button->Visitor:Add new button->Add new button:display a new section on dashboard->display a new section on dashboard:Dashboard for adding images->Dashboard for adding images:Add new pictures to Gallery->Add new pictures to Gallery:fail in adding pictures to gallery,View Gallery of art works,TRAN_NA,6,5,3.8,5,22.8,4
43,stl#Visitor:dropdown list of neighbourhoods->Visitor:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:Neighbourhood page,Visit Neighborhood Page,CTRL,5,4,5.75,4,28.75,14
44,stl#Visitor:dropdown list of neighbourhoods->Visitor:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:404 or 500 page,Visit Neighborhood Page,CTRL;EXTCLL;INT,5,4,4.5,4,22.5,2
45,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list of neighbourhoods->display dropdown list of neighbourhoods:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:Neighbourhood page,Visit Neighborhood Page,CTRL,7,6,6.166666667,6,43.16666667,5
46,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list of neighbourhoods->display dropdown list of neighbourhoods:dropdown list of neighbourhoods->dropdown list of neighbourhoods:read galery from plugin.->read galery from plugin.:display neighbourhood page->display neighbourhood page:404 or 500 page,Visit Neighborhood Page,CTRL;EXTCLL;INT,7,6,5.333333333,6,37.33333333,15
47,stl#Visitor:Neighbourhood page->Visitor:Neighbourhood page,Visit Neighborhood Page,CTRL,2,1,7,1,14,7
48,stl#Visitor:404 or 500 page->Visitor:404 or 500 page,Visit Neighborhood Page,CTRL;EXTCLL;INT,2,1,2,1,4,7
49,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,8,7,4.857142857,7,38.85714286,9
50,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,8,7,4.857142857,7,38.85714286,12
51,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,8,7,4.714285714,7,37.71428571,2
52,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,6,5,5.2,5,31.2,14
53,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,6,5,5.2,5,31.2,5
54,stl#Visitor:dropdown list of community arts->Visitor:dropdown list of community arts->dropdown list of community arts:display community arts page->display community arts page:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,6,5,5,5,30,9
55,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project page,Visit community ads page,TRAN_NA,4,3,4,3,16,14
56,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:project database,Visit community ads page,TRAN_NA,4,3,4,3,16,4
57,stl#Visitor:community arts page->Visitor:community arts page->community arts page:validate the link request and display project page->validate the link request and display project page:404 or 500 error page,Visit community ads page,TRAN_NA,4,3,3.666666667,3,14.66666667,4
58,stl#Visitor:over mouse over a neighborhood point->Visitor:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,4,3,4.666666667,3,18.66666667,15
59,stl#Visitor:link in the box->Visitor:link in the box,Visit interative map,CTRL,2,1,1,1,2,2
60,stl#Visitor:display neighborhood page->Visitor:display neighborhood page,Visit interative map,CTRL,2,1,8,1,16,13
61,stl#Visitor:display 404 or 500 page->Visitor:display 404 or 500 page,Visit interative map,CTRL;EXTCLL;INT,2,1,1,1,2,12
62,stl#Visitor:choose map->Visitor:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,6,5,4.8,5,28.8,4
63,stl#Visitor:Neighbourhoods button->Visitor:Neighbourhoods button->Neighbourhoods button:display dropdown list for neighborhoods->display dropdown list for neighborhoods:choose map->choose map:display an interative map->display an interative map:over mouse over a neighborhood point->over mouse over a neighborhood point:show a box containing community arts program and tours->show a box containing community arts program and tours:community arts program and trouds,Visit interative map,TRAN_NA,8,7,5.714285714,7,45.71428571,11
64,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:image and galllery,Visit project page,TRAN_NA,4,3,4.333333333,3,17.33333333,9
65,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:display the corresponding image of the numbnail->display the corresponding image of the numbnail:gallery interface,Visit project page,TRAN_NA,6,5,4.4,5,26.4,16
66,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:display the corresponding image of the numbnail->display the corresponding image of the numbnail:display previous or next image->display previous or next image:previous or next image,Visit project page,TRAN_NA,7,6,3.333333333,6,23.33333333,9
67,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:display image gallery and project description->display image gallery and project description:gallery interface,Visit project page,TRAN_NA,5,4,4.75,4,23.75,13
68,stl#Visitor:right bottom button->Visitor:right bottom button->right bottom button:read image and gallery from plugin->read image and gallery from plugin:404 or 500 error page,Visit project page,TRAN_NA,4,3,3,3,12,10
69,stl#Visitor:previous or next image->Visitor:previous or next image,Visit project page,CTRL,2,1,3,1,6,15
70,stl#Visitor:gallery interface->Visitor:gallery interface,Visit project page,CTRL,2,1,6,1,12,9
71,stl#Visitor:trekking LA page->Visitor:trekking LA page,Visit trekking LA Page,CTRL;EXTCLL;INT,2,1,4,1,8,6
72,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:images and texts db,Visit trekking LA Page,TRAN_NA,6,5,2,5,12,16
73,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:display the Trekking LA page->display the Trekking LA page:trekking LA page,Visit trekking LA Page,TRAN_NA,7,6,2.333333333,6,16.33333333,4
74,stl#Visitor:programs button->Visitor:programs button->programs button:display a dropdown list->display a dropdown list:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:400 or 500 erorr page,Visit trekking LA Page,TRAN_NA,6,5,2.6,5,15.6,7
75,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:images and texts db,Visit trekking LA Page,TRAN_NA,4,3,2,3,8,4
76,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:display the Trekking LA page->display the Trekking LA page:trekking LA page,Visit trekking LA Page,TRAN_NA,5,4,2.5,4,12.5,14
77,stl#Visitor:list of programs for trekking LA->Visitor:list of programs for trekking LA->list of programs for trekking LA:read images and texts from db->read images and texts from db:400 or 500 erorr page,Visit trekking LA Page,TRAN_NA,4,3,3,3,12,13
78,stl#Visitor:400 or 500 erorr page->Visitor:400 or 500 erorr page,Visit trekking LA Page,CTRL;EXTCLL;INT,2,1,4,1,8,4
1,stl#User:activity already exists->User:activity already exists,Create Activity,CTRL;EXTCLL;INT,2,1,5,1,10,5
2,stl#User:Activity input page->User:Activity input page->Activity input page:add activity into db->add activity into db:success message,Create Activity,TRAN_NA,4,3,4,3,16,16
3,stl#User:Activity input page->User:Activity input page->Activity input page:add activity into db->add activity into db:activity already exists,Create Activity,TRAN_NA,4,3,5,3,20,15
4,stl#User:Activity input page->User:Activity input page->Activity input page:add activity into db->add activity into db:activity,Create Activity,TRAN_NA,4,3,5,3,20,13
7,stl#User:project description page->User:project description page->project description page:create user account->create user account:project has been created message,Create STEM Project,CTRL;EXTCLL;INT,4,14,2.333333333,3,9.333333333,3
8,stl#User:project description page->User:project description page->project description page:create user account->create user account:success message,Create STEM Project,CTRL;EXTCLL;INT,4,14,2.333333333,3,9.333333333,15
9,stl#User:project description page->User:project description page->project description page:create user account->create user account:User account,Create STEM Project,CTRL,4,19,1.666666667,3,6.666666667,1
10,stl#User:Survey detail input page->User:Survey detail input page->Survey detail input page:Input survey brief info->Input survey brief info:Survey db,Create Survey,TRAN_NA,4,3,4.333333333,3,17.33333333,13
11,stl#User:Survey detail input page->User:Survey detail input page->Survey detail input page:Input survey brief info->Input survey brief info:Survey detail page->Survey detail page:add survey detail into db->add survey detail into db:survey has been created message,Create Survey,TRAN_NA,6,5,4.2,5,25.2,7
12,stl#User:Survey detail page->User:Survey detail page->Survey detail page:add survey detail into db->add survey detail into db:survey has been created message,Create Survey,CTRL;EXTCLL;INT,4,3,4.666666667,3,18.66666667,10
15,stl#User:Create subactivity page->User:Create subactivity page->Create subactivity page:add subactivity into db->add subactivity into db:subactivity db,Create subactivity,TRAN_NA,4,3,8,3,32,6
16,stl#User:Create subactivity page->User:Create subactivity page->Create subactivity page:add subactivity into db->add subactivity into db:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:subactivity db,Create subactivity,TRAN_NA,6,5,8,5,48,10
17,stl#User:Create subactivity page->User:Create subactivity page->Create subactivity page:add subactivity into db->add subactivity into db:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:Successfully created message,Create subactivity,TRAN_NA,6,5,6.8,5,40.8,3
18,stl#User:subactivity detail input page->User:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:subactivity db,Create subactivity,TRAN_NA,4,3,8,3,32,9
19,stl#User:subactivity detail input page->User:subactivity detail input page->subactivity detail input page:Input activity into db->Input activity into db:Successfully created message,Create subactivity,TRAN_NA,4,3,6,3,24,15
20,stl#User:Survey result has been created error message->User:Survey result has been created error message->Survey result has been created error message:add survey detail into db->add survey detail into db:survey has been created message,Input results for survey,TRAN_NA,4,3,4.333333333,3,17.33333333,6
21,stl#User:Survey result page->User:Survey result page->Survey result page:Input survey result info->Input survey result info:Survey result has been created error message->Survey result has been created error message:add survey detail into db->add survey detail into db:survey has been created message,Input results for survey,TRAN_NA,6,5,4.6,5,27.6,7
22,stl#User:Survey result page->User:Survey result page->Survey result page:Input survey result info->Input survey result info:Survey db,Input results for survey,CTRL,4,3,5,3,20,14
23,stl#User:search results list->User:search results list,Reserve Inventory,CTRL;EXTCLL;INT,2,1,2,1,4,3
24,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:search results list,Reserve Inventory,TRAN_NA,4,3,1.666666667,3,6.666666667,9
25,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Successfully input message,Reserve Inventory,TRAN_NA,4,3,1.666666667,3,6.666666667,2
26,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Project info,Reserve Inventory,TRAN_NA,4,3,1.666666667,3,6.666666667,9
28,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:search results list,Search,TRAN_NA,4,3,6,3,24,7
29,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:no search result is found,Search,TRAN_NA,4,3,6,3,24,16
30,stl#User:Search query input bar->User:Search query input bar->Search query input bar:search query from db->search query from db:User account,Search,TRAN_NA,4,8,4.333333333,3,17.33333333,6
31,stl#User:no search result is found->User:no search result is found,Search,CTRL;EXTCLL;INT,2,1,6,1,12,4
32,stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:search results list,Sign in sheet,CTRL;EXTCLL;INT,4,3,2.666666667,3,10.66666667,13
33,stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:student info,Sign in sheet,CTRL,4,3,3,3,12,6
34,"stl#User:Student info page->User:Student info page->Student info page:save student info->save student info:show ""successfully input"" message",Sign in sheet,CTRL;EXTCLL;INT,4,3,2.666666667,3,10.66666667,11
3,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:empty list message,Changing wedding details dynamically,TRAN_NA,4,3,4,3,16,13
4,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:invitation design info,Changing wedding details dynamically,TRAN_NA,4,3,3,3,12,9
5,stl#guests:Requirements page->guests:Requirements page->Requirements page:Save invitation design->Save invitation design:success message,Changing wedding details dynamically,TRAN_NA,4,3,4,3,16,14
8,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:validate form fail message->validate form fail message:redirect to form page,Create account,TRAN_NA,7,6,8,6,56,2
9,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:send registration link to user->send registration link to user:invitation link,Create account,TRAN_NA,7,6,6.666666667,6,46.66666667,11
10,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:background info,Create account,TRAN_NA,6,5,6.6,5,39.6,3
11,stl#guests:validate form fail message->guests:validate form fail message->validate form fail message:redirect to form page->redirect to form page:registration form->registration form:validate form->validate form:account already exists message,Create account,TRAN_NA,6,5,7,5,42,5
