id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
17,stl#User:Generate cash flow report  page->User:Generate cash flow report  page->Generate cash flow report  page:populates the model and  Requests a cash flow analysis report->populates the model and  Requests a cash flow analysis report:cash flow report  db,Generate Cash Flow Report,CTRL,4,15,NaN,undefined,NaN,7
18,stl#User:Generate cash flow report  page->User:Generate cash flow report  page->Generate cash flow report  page:populates the model and  Requests a cash flow analysis report->populates the model and  Requests a cash flow analysis report:Show confirmation->Show confirmation:Generate cash flow report  page->Generate cash flow report  page:populates the model and  Requests a cash flow analysis report,Generate Cash Flow Report,CTRL,6,23,NaN,undefined,NaN,1
19,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Generate cash flow report  page->Generate cash flow report  page:populates the model and  Requests a cash flow analysis report->populates the model and  Requests a cash flow analysis report:cash flow report  db,Generate Cash Flow Report,TRAN_NA,6,19,NaN,undefined,NaN,16
20,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Generate cash flow report  page->Generate cash flow report  page:populates the model and  Requests a cash flow analysis report->populates the model and  Requests a cash flow analysis report:Show confirmation->Show confirmation:Generate cash flow report  page,Generate Cash Flow Report,TRAN_NA,7,22,NaN,undefined,NaN,5
21,stl#User:Save Populated Model page->User:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Show confirmation->Show confirmation:Save Populated Model page->Save Populated Model page:Save  the completed model,Save Populated Model,TRAN_NA,6,8,NaN,undefined,NaN,6
22,stl#User:Save Populated Model page->User:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Model db,Save Populated Model,TRAN_NA,4,5,NaN,undefined,NaN,10
23,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Show confirmation->Show confirmation:Save Populated Model page,Save Populated Model,TRAN_NA,7,10,NaN,undefined,NaN,16
24,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Save Populated Model page->Save Populated Model page:Save  the completed model->Save  the completed model:Model db,Save Populated Model,TRAN_NA,6,8,NaN,undefined,NaN,12
25,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Exceptional phases page->Exceptional phases page:Enters exceptional phases  into the GUI->Enters exceptional phases  into the GUI:Phase db,Set Development Phases,TRAN_NA,6,7,NaN,undefined,NaN,11
26,stl#User:Exceptional phases page->User:Exceptional phases page->Exceptional phases page:Enters exceptional phases  into the GUI->Enters exceptional phases  into the GUI:Phase db,Set Development Phases,TRAN_NA,4,4,NaN,undefined,NaN,1
27,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Show confirmation->Show confirmation:Update a model  page,Update a Model,TRAN_NA,7,12,NaN,undefined,NaN,11
28,stl#User:Homepage->User:Homepage->Homepage:Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Model db,Update a Model,TRAN_NA,6,8,NaN,undefined,NaN,1
29,stl#User:Update a model  page->User:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Show confirmation->Show confirmation:Update a model  page->Update a model  page:opens the already existing file and updates it ,Update a Model,TRAN_NA,6,9,NaN,undefined,NaN,3
30,stl#User:Update a model  page->User:Update a model  page->Update a model  page:opens the already existing file and updates it ->opens the already existing file and updates it :Model db,Update a Model,TRAN_NA,4,4,NaN,undefined,NaN,2
1,stl#User:Search  page->User:Search  page->Search  page:Select Country and State item and click Search Button->Select Country and State item and click Search Button:Confirmation page->Confirmation page:Search  page->Search  page:Select Country and State item and click Search Button,Advanced search,TRAN_NA,6,11,NaN,undefined,NaN,11
2,stl#User:Search  page->User:Search  page->Search  page:Select Country and State item and click Search Button->Select Country and State item and click Search Button:Confirmation page->Confirmation page:Homepage,Advanced search,TRAN_NA,5,12,NaN,undefined,NaN,6
3,stl#User:Homepage->User:Homepage,Advanced search,CTRL,2,6,NaN,undefined,NaN,6
4,stl#User:Comment  page->User:Comment  page->Comment  page:Compose the comment and click post button->Compose the comment and click post button:Confirmation page->Confirmation page:Homepage,Comment on post,TRAN_NA,5,13,NaN,undefined,NaN,12
5,stl#User:Comment  page->User:Comment  page->Comment  page:Compose the comment and click post button->Compose the comment and click post button:Confirmation page->Confirmation page:Comment  page->Comment  page:Compose the comment and click post button,Comment on post,TRAN_NA,6,13,NaN,undefined,NaN,8
6,stl#User:Login page->User:Login page->Login page:Validate username and password->Validate username and password:Confirmation page->Confirmation page:Homepage,Login,TRAN_NA,5,11,NaN,undefined,NaN,1
7,stl#User:Login page->User:Login page->Login page:Validate username and password->Validate username and password:Confirmation page->Confirmation page:Login page->Login page:Validate username and password,Login,TRAN_NA,6,7,NaN,undefined,NaN,16
8,stl#User:Logout  page->User:Logout  page->Logout  page:Validate username and password->Validate username and password:Confirmation page->Confirmation page:Logout  page->Logout  page:Validate username and password,Logout,TRAN_NA,6,7,NaN,undefined,NaN,1
9,stl#User:Logout  page->User:Logout  page->Logout  page:Validate username and password->Validate username and password:Confirmation page->Confirmation page:Homepage,Logout,TRAN_NA,5,6,NaN,undefined,NaN,14
10,stl#User:post page->User:post page->post page:Compose the message the user wants to post->Compose the message the user wants to post:Confirmation page->Confirmation page:post page->post page:Compose the message the user wants to post,Post,TRAN_NA,6,15,NaN,undefined,NaN,15
11,stl#User:post page->User:post page->post page:Compose the message the user wants to post->Compose the message the user wants to post:Confirmation page->Confirmation page:Homepage,Post,TRAN_NA,5,9,NaN,undefined,NaN,2
12,stl#User:Receivr  private message page->User:Receivr  private message page->Receivr  private message page:input a message->input a message:Confirmation page->Confirmation page:Receivr  private message page->Receivr  private message page:input a message,Receive private message,TRAN_NA,6,17,NaN,undefined,NaN,12
13,stl#User:Receivr  private message page->User:Receivr  private message page->Receivr  private message page:input a message->input a message:Confirmation page->Confirmation page:Homepage,Receive private message,TRAN_NA,5,11,NaN,undefined,NaN,13
14,stl#User:Search page->User:Search page->Search page:Input a word->Input a word:Confirmation page->Confirmation page:Search page->Search page:Input a word,Search,TRAN_NA,6,13,NaN,undefined,NaN,10
15,stl#User:Search page->User:Search page->Search page:Input a word->Input a word:Confirmation page->Confirmation page:Homepage,Search,TRAN_NA,5,9,NaN,undefined,NaN,3
16,stl#User:Search keyword page->User:Search keyword page->Search keyword page:Input a keyword->Input a keyword:Confirmation page->Confirmation page:Homepage,Search by keywords,TRAN_NA,5,6,NaN,undefined,NaN,1
17,stl#User:Search keyword page->User:Search keyword page->Search keyword page:Input a keyword->Input a keyword:Confirmation page->Confirmation page:Search keyword page->Search keyword page:Input a keyword,Search by keywords,TRAN_NA,6,7,NaN,undefined,NaN,14
18,stl#User:Search name page->User:Search name page->Search name page:Input a name->Input a name:Confirmation page->Confirmation page:Search name page->Search name page:Input a name,Search by names,TRAN_NA,6,7,NaN,undefined,NaN,2
19,stl#User:Search name page->User:Search name page->Search name page:Input a name->Input a name:Confirmation page->Confirmation page:Homepage,Search by names,TRAN_NA,5,6,NaN,undefined,NaN,16
20,stl#User:Send private  page->User:Send private  page->Send private  page:Compose the message designate the receiver ->Compose the message designate the receiver :Confirmation page->Confirmation page:Homepage,Send private message,TRAN_NA,5,4,NaN,undefined,NaN,13
21,stl#User:Send private  page->User:Send private  page->Send private  page:Compose the message designate the receiver ->Compose the message designate the receiver :Confirmation page->Confirmation page:Send private  page->Send private  page:Compose the message designate the receiver ,Send private message,TRAN_NA,6,5,NaN,undefined,NaN,13
22,stl#User:Upload cv page->User:Upload cv page->Upload cv page:Click the Browse button locate the CV ->Click the Browse button locate the CV :Confirmation page->Confirmation page:Homepage,Upload CV,TRAN_NA,5,4,NaN,undefined,NaN,10
23,stl#User:Upload cv page->User:Upload cv page->Upload cv page:Click the Browse button locate the CV ->Click the Browse button locate the CV :Confirmation page->Confirmation page:Upload cv page->Upload cv page:Click the Browse button locate the CV ,Upload CV,TRAN_NA,6,5,NaN,undefined,NaN,4
24,stl#User:View ariticles page->User:View ariticles page->View ariticles page:Choose one of articles and Click the View button->Choose one of articles and Click the View button:Confirmation page->Confirmation page:Homepage,View articles,TRAN_NA,5,4,NaN,undefined,NaN,5
25,stl#User:View ariticles page->User:View ariticles page->View ariticles page:Choose one of articles and Click the View button->Choose one of articles and Click the View button:Confirmation page->Confirmation page:View ariticles page->View ariticles page:Choose one of articles and Click the View button,View articles,TRAN_NA,6,5,NaN,undefined,NaN,4
26,stl#User:View collaboration graph page->User:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button->Choose one of graph and Click the View button:Confirmation page->Confirmation page:Homepage,View collaboration graph,CTRL;EXTCLL;INT,5,8,NaN,undefined,NaN,3
27,stl#User:View collaboration graph page->User:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button->Choose one of graph and Click the View button:Confirmation page->Confirmation page:View collaboration graph page->View collaboration graph page:Choose one of graph and Click the View button,View collaboration graph,CTRL,6,11,NaN,undefined,NaN,7
28,stl#User:View message history->User:View message history->View message history:Choose one of message and Click the View button->Choose one of message and Click the View button:Confirmation page->Confirmation page:View message history->View message history:Choose one of message and Click the View button,View message history,TRAN_NA,6,9,NaN,undefined,NaN,5
29,stl#User:View message history->User:View message history->View message history:Choose one of message and Click the View button->Choose one of message and Click the View button:Confirmation page->Confirmation page:Homepage,View message history,TRAN_NA,5,6,NaN,undefined,NaN,7
