id,element,useCase,type,outboundDegree,inboundDegree
368,Create a category:Show coupons,View stored coupons - Android,0,undefined,undefined
369,Get coupons list:Create a category,View stored coupons - Android,0,undefined,undefined
370,Dispute:Show details,View stored coupons - Android,0,undefined,undefined
371,Get coupons list:Random coupoon pool,View stored coupons - Android,0,undefined,undefined
372,Get coupons list:Show coupons,View stored coupons - Android,0,undefined,undefined
373,Originating page:Get coupons list,View stored coupons - Android,0,undefined,undefined
374,Show details:Redeem coupon,View stored coupons - Android,0,undefined,undefined
375,Remove coupon:Show details,View stored coupons - Android,0,undefined,undefined
376,Show coupons:Verify coupon,View stored coupons - Android,0,undefined,undefined
377,Verify coupon:Show details,View stored coupons - Android,0,undefined,undefined
378,stl#User:Originating page,View stored coupons - Android,0,undefined,undefined
379,User:Previous Page,Connect to trip plan - iOS,0,undefined,undefined
380,Collect information:Show trip plans page,Connect to trip plan - iOS,0,undefined,undefined
381,Verify user's session:Collect information,Connect to trip plan - iOS,0,undefined,undefined
382,Trip plans database table:Collect information,Connect to trip plan - iOS,0,undefined,undefined
383,Verify user's session:Login page,Connect to trip plan - iOS,0,undefined,undefined
384,Previous Page:View trip plans,Connect to trip plan - iOS,0,undefined,undefined
385,users' database table:Verify user's session,Connect to trip plan - iOS,0,undefined,undefined
386,View trip plans:Verify user's session,Connect to trip plan - iOS,0,undefined,undefined
387,stl#User:Previous Page,Connect to trip plan - iOS,0,undefined,undefined
388,Traveler:Main page,Login to tripplanner - iOS,0,undefined,undefined
389,Traveler:Login main page,Login to tripplanner - iOS,0,undefined,undefined
390,Account:Retrieve account info,Login to tripplanner - iOS,0,undefined,undefined
391,Validate/check:Account,Login to tripplanner - iOS,0,undefined,undefined
392,Account:Create an account,Login to tripplanner - iOS,0,undefined,undefined
393,Account:display,Login to tripplanner - iOS,0,undefined,undefined
394,Validate/check:Account,Login to tripplanner - iOS,0,undefined,undefined
395,Account:Display,Login to tripplanner - iOS,0,undefined,undefined
396,Account:Retrieve account info,Login to tripplanner - iOS,0,undefined,undefined
397,Validate/check:Account,Login to tripplanner - iOS,0,undefined,undefined
398,Create account page:Validate/check,Login to tripplanner - iOS,0,undefined,undefined
399,Display:Create account page,Login to tripplanner - iOS,0,undefined,undefined
400,display:Create account page,Login to tripplanner - iOS,0,undefined,undefined
401,Create an account:start auth session,Login to tripplanner - iOS,0,undefined,undefined
402,Display:Login main page,Login to tripplanner - iOS,0,undefined,undefined
403,Display:Login main page,Login to tripplanner - iOS,0,undefined,undefined
404,Main page:Display,Login to tripplanner - iOS,0,undefined,undefined
405,Display:Previous page,Login to tripplanner - iOS,0,undefined,undefined
406,Retrieve account info:Display,Login to tripplanner - iOS,0,undefined,undefined
407,Forget password page:Display,Login to tripplanner - iOS,0,undefined,undefined
408,Login main page:Display,Login to tripplanner - iOS,0,undefined,undefined
409,Email password:display,Login to tripplanner - iOS,0,undefined,undefined
410,Retrieve account info:Email password,Login to tripplanner - iOS,0,undefined,undefined
411,Forget password page:Validate/check,Login to tripplanner - iOS,0,undefined,undefined
412,display:Forget password page,Login to tripplanner - iOS,0,undefined,undefined
413,Login main page:display,Login to tripplanner - iOS,0,undefined,undefined
414,Login main page:Validate/check,Login to tripplanner - iOS,0,undefined,undefined
415,display:Login main page,Login to tripplanner - iOS,0,undefined,undefined
416,display:Previous page,Login to tripplanner - iOS,0,undefined,undefined
417,display:Previous page (any page),Login to tripplanner - iOS,0,undefined,undefined
418,Retrieve account info:Start auth session,Login to tripplanner - iOS,0,undefined,undefined
419,Start auth session:display,Login to tripplanner - iOS,0,undefined,undefined
420,start auth session:display,Login to tripplanner - iOS,0,undefined,undefined
421,stl#Traveler:Main page,Login to tripplanner - iOS,0,undefined,undefined
422,stl#Traveler:Login main page,Login to tripplanner - iOS,0,undefined,undefined
423,Ad server:Coupon Retrieve Page,Receive Coupon - iOS,0,undefined,undefined
424,Employee:check internet,Receive Coupon - iOS,0,undefined,undefined
425,Employee:Coupon Notification Popup Window,Receive Coupon - iOS,0,undefined,undefined
426,Employee:Check GPS,Receive Coupon - iOS,0,undefined,undefined
427,Coupon Notification Popup Window:Cancel,Receive Coupon - iOS,0,undefined,undefined
428,Check GPS:GPS not work page,Receive Coupon - iOS,0,undefined,undefined
429,Check GPS:Geo fence,Receive Coupon - iOS,0,undefined,undefined
430,Coupon Notification Popup Window:Redeem,Receive Coupon - iOS,0,undefined,undefined
431,Coupon Notification Popup Window:Save it later,Receive Coupon - iOS,0,undefined,undefined
432,Geo fence:Coupon Notification Popup Window,Receive Coupon - iOS,0,undefined,undefined
433,check internet:Coupon Notification Popup Window,Receive Coupon - iOS,0,undefined,undefined
434,Retrieve specific partner's coupon information:Coupon Notification Popup Window,Receive Coupon - iOS,0,undefined,undefined
435,Coupon Retrieve Page:Retrieve specific partner's coupon information,Receive Coupon - iOS,0,undefined,undefined
436,check internet:Fail to connect internet page,Receive Coupon - iOS,0,undefined,undefined
437,check internet:Geo fence,Receive Coupon - iOS,0,undefined,undefined
438,Save it later:Local coupon database,Receive Coupon - iOS,0,undefined,undefined
439,Retrieve specific partner's coupon information:Server Partner - coupon database,Receive Coupon - iOS,0,undefined,undefined
440,stl#Ad server:Coupon Retrieve Page,Receive Coupon - iOS,0,undefined,undefined
441,stl#Employee:check internet,Receive Coupon - iOS,0,undefined,undefined
442,stl#Employee:Coupon Notification Popup Window,Receive Coupon - iOS,0,undefined,undefined
443,stl#Employee:Check GPS,Receive Coupon - iOS,0,undefined,undefined
444,User:Redeem Coupon Page,Redeem Coupon - iOS,0,undefined,undefined
445,User:Admin Login page,Redeem Coupon - iOS,0,undefined,undefined
446,User:Login page,Redeem Coupon - iOS,0,undefined,undefined
447,Admin Login page:Enter Username and password,Redeem Coupon - iOS,0,undefined,undefined
448,Click Redeem Button:Remove,Redeem Coupon - iOS,0,undefined,undefined
449,Scan QR Code:Click Redeem Button,Redeem Coupon - iOS,0,undefined,undefined
450,Input Coupon Code ID:Click Redeem Button,Redeem Coupon - iOS,0,undefined,undefined
451,Database:Display redeemed coupon page,Redeem Coupon - iOS,0,undefined,undefined
452,Display redeemed coupon page:Redeemed coupon record page,Redeem Coupon - iOS,0,undefined,undefined
453,Enter Username and password:Redeemed coupon record page,Redeem Coupon - iOS,0,undefined,undefined
454,Enter Username and password:Redeemed coupon record page,Redeem Coupon - iOS,0,undefined,undefined
455,Login page:Enter Username and password,Redeem Coupon - iOS,0,undefined,undefined
456,Redeem Coupon Page:Input Coupon Code ID,Redeem Coupon - iOS,0,undefined,undefined
457,Redeem Coupon Page:Scan QR Code,Redeem Coupon - iOS,0,undefined,undefined
458,stl#User:Redeem Coupon Page,Redeem Coupon - iOS,0,undefined,undefined
459,stl#User:Admin Login page,Redeem Coupon - iOS,0,undefined,undefined
460,stl#User:Login page,Redeem Coupon - iOS,0,undefined,undefined
461,User:Coupon receiving page,Save it for lateer,0,undefined,undefined
462,Add coupon into category:Sort coupons from far to close,Save it for lateer,0,undefined,undefined
463,Category list:Add coupon into category,Save it for lateer,0,undefined,undefined
464,Sort coupons from far to close:Categories,Save it for lateer,0,undefined,undefined
465,Create a category:Category list,Save it for lateer,0,undefined,undefined
466,Choose a category or not:Category list,Save it for lateer,0,undefined,undefined
467,Choose a category or not:Create a category,Save it for lateer,0,undefined,undefined
468,Choose a category or not:Random coupoon pool,Save it for lateer,0,undefined,undefined
469,Coupon receiving page:Choose a category or not,Save it for lateer,0,undefined,undefined
470,stl#User:Coupon receiving page,Save it for lateer,0,undefined,undefined
471,User:Originating page,View stored coupons - iOS,0,undefined,undefined
472,Verify coupon:Coupons,View stored coupons - iOS,0,undefined,undefined
473,Remove coupon:Coupons,View stored coupons - iOS,0,undefined,undefined
474,Get coupons list:Coupons,View stored coupons - iOS,0,undefined,undefined
475,Dispute:Show details,View stored coupons - iOS,0,undefined,undefined
476,Get coupons list:Show coupons,View stored coupons - iOS,0,undefined,undefined
477,Originating page:Get coupons list,View stored coupons - iOS,0,undefined,undefined
478,Show details:Redeem coupon,View stored coupons - iOS,0,undefined,undefined
479,Remove coupon:Show details,View stored coupons - iOS,0,undefined,undefined
480,Show coupons:Verify coupon,View stored coupons - iOS,0,undefined,undefined
481,Verify coupon:Show details,View stored coupons - iOS,0,undefined,undefined
482,stl#User:Originating page,View stored coupons - iOS,0,undefined,undefined
483,Business Parter:Buy Subscription Comfirmation Page,Buy Partner Subscription,0,undefined,undefined
484,Business Parter:Buy Success Page,Buy Partner Subscription,0,undefined,undefined
485,Business Parter:Buy Subscription Page(1),Buy Partner Subscription,0,undefined,undefined
486,Business Parter:Buy Subscription Page(1),Buy Partner Subscription,0,undefined,undefined
487,Buy Subscription Comfirmation Page:Marked as Subscirpted,Buy Partner Subscription,0,undefined,undefined
488,Display Subscription Comfirmation Page:Buy Subscription Comfirmation Page,Buy Partner Subscription,0,undefined,undefined
489,Buy Subscription Page(1):Display Subscription Comfirmation Page,Buy Partner Subscription,0,undefined,undefined
490,Display Subscription Page(2):Buy Subscription Page(1),Buy Partner Subscription,0,undefined,undefined
491,Buy Subscription Page(1):Display Subscription Page(2),Buy Partner Subscription,0,undefined,undefined
492,Buy Success Page:Display Home Page(Designed by other part),Buy Partner Subscription,0,undefined,undefined
493,Display Buy My Subscription Success Page:Buy Success Page,Buy Partner Subscription,0,undefined,undefined
494,Subscription:Display Buy My Subscription Success Page,Buy Partner Subscription,0,undefined,undefined
495,Marked as Subscirpted:Subscription,Buy Partner Subscription,0,undefined,undefined
496,stl#Business Parter:Buy Subscription Comfirmation Page,Buy Partner Subscription,0,undefined,undefined
497,stl#Business Parter:Buy Success Page,Buy Partner Subscription,0,undefined,undefined
498,stl#Business Parter:Buy Subscription Page(1),Buy Partner Subscription,0,undefined,undefined
499,stl#Business Parter:Buy Subscription Page(1),Buy Partner Subscription,0,undefined,undefined
500,Business Partner:Cancel Subscription Page,Cancel Partner Subscription,0,undefined,undefined
501,Business Partner:Cancel Subscription Success Page,Cancel Partner Subscription,0,undefined,undefined
502,Business Partner:Cancel Subscription Comfirmation Page,Cancel Partner Subscription,0,undefined,undefined
503,Cancel Subscription Comfirmation Page:Display Cancel Sub page,Cancel Partner Subscription,0,undefined,undefined
504,Cancel Subscription Comfirmation Page:Marked as Canceled,Cancel Partner Subscription,0,undefined,undefined
505,Display Comfirmation Page:Cancel Subscription Comfirmation Page,Cancel Partner Subscription,0,undefined,undefined
506,Cancel Subscription Page:Display Comfirmation Page,Cancel Partner Subscription,0,undefined,undefined
507,Cancel Subscription Success Page:Display Home Page,Cancel Partner Subscription,0,undefined,undefined
508,Display Success Page:Cancel Subscription Success Page,Cancel Partner Subscription,0,undefined,undefined
509,Marked as Canceled:Display Success Page,Cancel Partner Subscription,0,undefined,undefined
510,Marked as Canceled:Subscription,Cancel Partner Subscription,0,undefined,undefined
511,stl#Business Partner:Cancel Subscription Page,Cancel Partner Subscription,0,undefined,undefined
512,stl#Business Partner:Cancel Subscription Success Page,Cancel Partner Subscription,0,undefined,undefined
513,stl#Business Partner:Cancel Subscription Comfirmation Page,Cancel Partner Subscription,0,undefined,undefined
514,Add Server:Publish offer,Contact us,0,undefined,undefined
515,Partner:Home page,Contact us,0,undefined,undefined
516,Partner:successfully submitted page,Contact us,0,undefined,undefined
517,Partner:ContactUs page,Contact us,0,undefined,undefined
518,Partner:Not found page,Contact us,0,undefined,undefined
519,Display customer complain notification:Admin gets the message,Contact us,0,undefined,undefined
520,Contact Admin:Customer complain Notification,Contact us,0,undefined,undefined
521,Contact Admin:Display customer complain notification,Contact us,0,undefined,undefined
522,Successfully submitted:Contact Admin,Contact us,0,undefined,undefined
523,Publish offer:Contact Admin,Contact us,0,undefined,undefined
524,ContactUs page:Validate,Contact us,0,undefined,undefined
525,Display contact us page:ContactUs page,Contact us,0,undefined,undefined
526,Display:ContactUs page,Contact us,0,undefined,undefined
527,Validate:Customer,Contact us,0,undefined,undefined
528,Validate:Display,Contact us,0,undefined,undefined
529,Home page:Display contact us page,Contact us,0,undefined,undefined
530,Display not found page:Not found page,Contact us,0,undefined,undefined
531,Validate:Display not found page,Contact us,0,undefined,undefined
532,Display successful submitted page:successfully submitted page,Contact us,0,undefined,undefined
533,Successfully submitted:Display successful submitted page,Contact us,0,undefined,undefined
534,Validate:E-coupon,Contact us,0,undefined,undefined
535,Successfully submitted:Publish offer,Contact us,0,undefined,undefined
536,Validate:Successfully submitted,Contact us,0,undefined,undefined
537,stl#Add Server:Publish offer,Contact us,0,undefined,undefined
538,stl#Partner:Home page,Contact us,0,undefined,undefined
539,stl#Partner:successfully submitted page,Contact us,0,undefined,undefined
540,stl#Partner:ContactUs page,Contact us,0,undefined,undefined
541,stl#Partner:Not found page,Contact us,0,undefined,undefined
542,Customer:Create account page,Create Account,0,undefined,undefined
543,Customer:First page,Create Account,0,undefined,undefined
544,Check duplication:Information incorrect and redirect back,Create Account,0,undefined,undefined
545,Check duplication:Create success page,Create Account,0,undefined,undefined
546,system database account information:Check duplication,Create Account,0,undefined,undefined
547,Create account page:Store information cookies,Create Account,0,undefined,undefined
548,retrieve information:Create account page,Create Account,0,undefined,undefined
549,direct to create account page:Create account page,Create Account,0,undefined,undefined
550,Create success page:Success action,Create Account,0,undefined,undefined
551,Success action:Customer page,Create Account,0,undefined,undefined
552,Delete information cookies:Web browerser-cookies storage,Create Account,0,undefined,undefined
553,Success action:Delete information cookies,Create Account,0,undefined,undefined
554,First page:direct to create account page,Create Account,0,undefined,undefined
555,Information incorrect and redirect back:retrieve information,Create Account,0,undefined,undefined
556,check information correctness:Information incorrect and redirect back,Create Account,0,undefined,undefined
557,retrieve registered email:Send confirm email,Create Account,0,undefined,undefined
558,Store information cookies:Web browerser-cookies storage,Create Account,0,undefined,undefined
559,Success action:retrieve registered email,Create Account,0,undefined,undefined
560,Valid information duplication:system database account information,Create Account,0,undefined,undefined
561,check information correctness:Valid information duplication,Create Account,0,undefined,undefined
562,Web browerser-cookies storage:retrieve information,Create Account,0,undefined,undefined
563,Web browerser-cookies storage:check information correctness,Create Account,0,undefined,undefined
564,system database account information:retrieve registered email,Create Account,0,undefined,undefined
565,stl#Customer:Create account page,Create Account,0,undefined,undefined
566,stl#Customer:First page,Create Account,0,undefined,undefined
567,Proceed:External Image Service,Create Offer,0,undefined,undefined
568,FT sales rep:Design Coupon Page,Create Offer,0,undefined,undefined
569,FT sales rep:Create offer page 2,Create Offer,0,undefined,undefined
570,FT sales rep:Offers Page,Create Offer,0,undefined,undefined
571,Third Party Client:Design coupon,Create Offer,0,undefined,undefined
572,Check:Create offer page 2,Create Offer,0,undefined,undefined
573,Check:Display error message,Create Offer,0,undefined,undefined
574,Proceed:Check,Create Offer,0,undefined,undefined
575,Link DC & Geo:Coupon,Create Offer,0,undefined,undefined
576,Design coupon:Coupon,Create Offer,0,undefined,undefined
577,Enter Value:Coupon Templates,Create Offer,0,undefined,undefined
578,Create Geo-fence:Process,Create Offer,0,undefined,undefined
579,Create Geo-fence page:Create Geo-fence,Create Offer,0,undefined,undefined
580,Display error message:Create Geo-fence page,Create Offer,0,undefined,undefined
581,Link DC & Geo:Create Geo-fence page,Create Offer,0,undefined,undefined
582,Create Offer Page 1:Enter Value,Create Offer,0,undefined,undefined
583,Link offers:Create Offer Page 1,Create Offer,0,undefined,undefined
584,Create offer:Offers database,Create Offer,0,undefined,undefined
585,Process:Create offer,Create Offer,0,undefined,undefined
586,Create offer page 2:Link DC & Geo,Create Offer,0,undefined,undefined
587,Design Coupon Page:Design coupon,Create Offer,0,undefined,undefined
588,Display error message:Design Coupon Page,Create Offer,0,undefined,undefined
589,Link DC & Geo:Design Coupon Page,Create Offer,0,undefined,undefined
590,Design coupon:Process,Create Offer,0,undefined,undefined
591,Proceed:Display error message,Create Offer,0,undefined,undefined
592,Enter Value:Display error message,Create Offer,0,undefined,undefined
593,Enter Value:Proceed,Create Offer,0,undefined,undefined
594,Link DC & Geo:Process,Create Offer,0,undefined,undefined
595,Offers:Link offers,Create Offer,0,undefined,undefined
596,Offers Page:Link offers,Create Offer,0,undefined,undefined
597,Proceed:Process,Create Offer,0,undefined,undefined
598,stl#FT sales rep:Design Coupon Page,Create Offer,0,undefined,undefined
599,stl#FT sales rep:Create offer page 2,Create Offer,0,undefined,undefined
600,stl#FT sales rep:Offers Page,Create Offer,0,undefined,undefined
601,stl#Third Party Client:Design coupon,Create Offer,0,undefined,undefined
602,Business Partner:Coupon Designer,Design Coupon,0,undefined,undefined
603,Upload Image:External Image Service,Design Coupon,0,undefined,undefined
604,Third Party Client:access,Design Coupon,0,undefined,undefined
605,access:Coupon,Design Coupon,0,undefined,undefined
606,Save:Coupon,Design Coupon,0,undefined,undefined
607,Coupon Designer:Edit,Design Coupon,0,undefined,undefined
608,Coupon Designer:Save,Design Coupon,0,undefined,undefined
609,Coupon Designer:Retrieves,Design Coupon,0,undefined,undefined
610,Coupon Designer:Test,Design Coupon,0,undefined,undefined
611,Coupon Designer:Upload Image,Design Coupon,0,undefined,undefined
612,Edit:Coupon Templates,Design Coupon,0,undefined,undefined
613,Retrieves:Error Message,Design Coupon,0,undefined,undefined
614,Offers:Retrieves,Design Coupon,0,undefined,undefined
615,stl#Business Partner:Coupon Designer,Design Coupon,0,undefined,undefined
616,stl#Third Party Client:access,Design Coupon,0,undefined,undefined
617,FTSR:Offers Page,Modify Offer,0,undefined,undefined
618,Edit Offer:Modify offer page,Modify Offer,0,undefined,undefined
619,Offers Page:Edit Offer,Modify Offer,0,undefined,undefined
620,Modify offer page:Enter offer's new values,Modify Offer,0,undefined,undefined
621,Modify offer page:Invoke design coupon use case,Modify Offer,0,undefined,undefined
622,Modify Offer:Offer,Modify Offer,0,undefined,undefined
623,Modify offer page:Modify Offer,Modify Offer,0,undefined,undefined
624,stl#FTSR:Offers Page,Modify Offer,0,undefined,undefined
625,Partner Login_ActivityGraph,Partner Login,0,undefined,undefined
626,If a match is found a Reset Password Confirmation 	email is sent to the email address.,Partner Login,0,undefined,undefined
627,The system database returns a match with the username and password combination.,Partner Login,0,undefined,undefined
628,The system displays and error message and returns the user to the Partner Login page.,Partner Login,0,undefined,undefined
629,The system displays the Partner Login page.,Partner Login,0,undefined,undefined
630,The system prompts the user for their account email address.,Partner Login,0,undefined,undefined
631,The system provides access to the Partner Portal.,Partner Login,0,undefined,undefined
632,The system queries the database for the account email address.,Partner Login,0,undefined,undefined
633,The system validates the username and password combination by querying the system database.,Partner Login,0,undefined,undefined
634,The user enters a username and password into the username and password text fields respectively and presses the Sign In button.,Partner Login,0,undefined,undefined
635,The user enters their account email address and clicks the Reset Password button.,Partner Login,0,undefined,undefined
636,User:Partner Portal,Partner Login,0,undefined,undefined
637,User:Partner Login,Partner Login,0,undefined,undefined
638,Display Partner Login:Partner Login,Partner Login,0,undefined,undefined
639,Is a match found?:Display error message,Partner Login,0,undefined,undefined
640,Display reset password dialog:Query database with username and password,Partner Login,0,undefined,undefined
641,Partner Login:Display reset password dialog,Partner Login,0,undefined,undefined
642,Is a match found?:Email user reset password confirmation email,Partner Login,0,undefined,undefined
643,Enter username and password:Query database with username and password,Partner Login,0,undefined,undefined
644,Partner Login:Enter username and password,Partner Login,0,undefined,undefined
645,Is a match found?:Partner Portal,Partner Login,0,undefined,undefined
646,System Database:Is a match found?,Partner Login,0,undefined,undefined
647,Query database with username and password:System Database,Partner Login,0,undefined,undefined
648,stl#User:Partner Portal,Partner Login,0,undefined,undefined
649,stl#User:Partner Login,Partner Login,0,undefined,undefined
650,Add Server:Publish offer,Publish Offer,0,undefined,undefined
651,FTSR:offers pages,Publish Offer,0,undefined,undefined
652,FTSR:offer details,Publish Offer,0,undefined,undefined
653,Auto publish reschedule:offer details,Publish Offer,0,undefined,undefined
654,Check validate:Publish offer,Publish Offer,0,undefined,undefined
655,Check validate:Display modify error,Publish Offer,0,undefined,undefined
656,offer details:Check validate,Publish Offer,0,undefined,undefined
657,Retrieve offers:Dispaly Error Msg,Publish Offer,0,undefined,undefined
658,Display offer:Retrieve offers,Publish Offer,0,undefined,undefined
659,Display offer:offer details,Publish Offer,0,undefined,undefined
660,offers pages:Display offer,Publish Offer,0,undefined,undefined
661,Offers:Retrieve offers,Publish Offer,0,undefined,undefined
662,stl#Add Server:Publish offer,Publish Offer,0,undefined,undefined
663,stl#FTSR:offers pages,Publish Offer,0,undefined,undefined
664,stl#FTSR:offer details,Publish Offer,0,undefined,undefined
665,Business Partner:Cancel Subscription Comfirmation Page,Specify default payment method use case,0,undefined,undefined
666,Business Partner:Authorization success,Specify default payment method use case,0,undefined,undefined
667,Business Partner:Payment Screen,Specify default payment method use case,0,undefined,undefined
668,Business Partner:Cancel Subscription Success Page,Specify default payment method use case,0,undefined,undefined
669,Acquirer Bank:Display Success Page,Specify default payment method use case,0,undefined,undefined
670,Acquirer Bank:Display Success Page,Specify default payment method use case,0,undefined,undefined
671,Validate details with user's bank account:Acquirer Bank,Specify default payment method use case,0,undefined,undefined
672,HTTPS Connection:Acquirer Bank,Specify default payment method use case,0,undefined,undefined
673,Authorization success:Validate details with user's bank account,Specify default payment method use case,0,undefined,undefined
674,Cancel Subscription Comfirmation Page:Validate details with user's bank account,Specify default payment method use case,0,undefined,undefined
675,Cancel Subscription Comfirmation Page:Display Cancel Sub page,Specify default payment method use case,0,undefined,undefined
676,enter details:Cancel Subscription Comfirmation Page,Specify default payment method use case,0,undefined,undefined
677,Cancel Subscription Success Page:HTTPS Connection,Specify default payment method use case,0,undefined,undefined
678,Display Success Page:Cancel Subscription Success Page,Specify default payment method use case,0,undefined,undefined
679,Check all details are entered:HTTPs Connection,Specify default payment method use case,0,undefined,undefined
680,Check all details are entered:Payment Screen,Specify default payment method use case,0,undefined,undefined
681,enter details:Check all details are entered,Specify default payment method use case,0,undefined,undefined
682,Payment Screen:Check internet,Specify default payment method use case,0,undefined,undefined
683,Display Success Page:Merchant Web Server Account,Specify default payment method use case,0,undefined,undefined
684,Display Success Page:Merchant Web Server Account,Specify default payment method use case,0,undefined,undefined
685,HTTPS Connection:Payment Processor,Specify default payment method use case,0,undefined,undefined
686,Payment Cateway:HTTPS Connection,Specify default payment method use case,0,undefined,undefined
687,HTTPS Connection:Payment Cateway,Specify default payment method use case,0,undefined,undefined
688,Merchant Web Server Account:HTTPS Connection,Specify default payment method use case,0,undefined,undefined
689,Payment Processor:HTTPS Connection,Specify default payment method use case,0,undefined,undefined
690,HTTPs Connection:Merchant Web Server Account,Specify default payment method use case,0,undefined,undefined
691,Validate details with user's bank account:Merchant Web Server Account,Specify default payment method use case,0,undefined,undefined
692,Payment Screen:Validate details with user's bank account,Specify default payment method use case,0,undefined,undefined
693,Payment Screen:enter details,Specify default payment method use case,0,undefined,undefined
694,stl#Business Partner:Cancel Subscription Comfirmation Page,Specify default payment method use case,0,undefined,undefined
695,stl#Business Partner:Authorization success,Specify default payment method use case,0,undefined,undefined
696,stl#Business Partner:Payment Screen,Specify default payment method use case,0,undefined,undefined
697,stl#Business Partner:Cancel Subscription Success Page,Specify default payment method use case,0,undefined,undefined
698,FT:Coupon Invalid,Test Coupon,0,undefined,undefined
699,FT:Coupon Redeemed,Test Coupon,0,undefined,undefined
700,FT:Coupon Page,Test Coupon,0,undefined,undefined
701,Coupon Validator:Coupon Database,Test Coupon,0,undefined,undefined
702,Redeem Coupon:Coupon Database,Test Coupon,0,undefined,undefined
703,Coupon Invalid:Coupon Validator,Test Coupon,0,undefined,undefined
704,Coupon Page:Save coupon for later,Test Coupon,0,undefined,undefined
705,Coupon Page:Redeem Coupon,Test Coupon,0,undefined,undefined
706,Coupon Redeemed:Coupon Validator,Test Coupon,0,undefined,undefined
707,Generate Test Coupon:Partner's Mobile,Test Coupon,0,undefined,undefined
708,Test Coupon:Generate Test Coupon,Test Coupon,0,undefined,undefined
709,Partner's Mobile:Open Coupon Page,Test Coupon,0,undefined,undefined
710,Save coupon for later:Partner's Mobile,Test Coupon,0,undefined,undefined
711,stl#FT:Coupon Invalid,Test Coupon,0,undefined,undefined
712,stl#FT:Coupon Redeemed,Test Coupon,0,undefined,undefined
713,stl#FT:Coupon Page,Test Coupon,0,undefined,undefined
714,User:Select the Image file,Upload Image,0,undefined,undefined
715,User:Open Button,Upload Image,0,undefined,undefined
716,User:Design Coupon screen,Upload Image,0,undefined,undefined
717,User:Upload Image button,Upload Image,0,undefined,undefined
718,User:Cancel Button,Upload Image,0,undefined,undefined
719,File Chooser Windows:Cancel Button,Upload Image,0,undefined,undefined
720,Display Image in Coupon Image:Design Coupon screen,Upload Image,0,undefined,undefined
721,Open Button:Display Image in Coupon Image,Upload Image,0,undefined,undefined
722,File Chooser Windows:Select the Image file,Upload Image,0,undefined,undefined
723,Upload Image button:File Chooser Windows,Upload Image,0,undefined,undefined
724,stl#User:Select the Image file,Upload Image,0,undefined,undefined
725,stl#User:Open Button,Upload Image,0,undefined,undefined
726,stl#User:Design Coupon screen,Upload Image,0,undefined,undefined
727,stl#User:Upload Image button,Upload Image,0,undefined,undefined
728,stl#User:Cancel Button,Upload Image,0,undefined,undefined
729,Business Partner:Bills view page,View Bill,0,undefined,undefined
730,Bill Detail Page:Dispute bill,View Bill,0,undefined,undefined
731,Bill Detail Page:Make payment,View Bill,0,undefined,undefined
732,View Bill Details:Bill Detail Page,View Bill,0,undefined,undefined
733,Bills:Post bills,View Bill,0,undefined,undefined
734,Display bills:Bills,View Bill,0,undefined,undefined
735,Bills view page:Display bills,View Bill,0,undefined,undefined
736,Bills view page:View Bill Details,View Bill,0,undefined,undefined
737,Display unbilled transactions:Bills view page,View Bill,0,undefined,undefined
738,Unbilled Transactions:Display unbilled transactions,View Bill,0,undefined,undefined
739,Disputation request page:Validate disputation request,View Bill,0,undefined,undefined
740,Disputation request page:Submit disputation request,View Bill,0,undefined,undefined
741,Dispute bill:Disputation request page,View Bill,0,undefined,undefined
742,Validate disputation request:Disputation request success page,View Bill,0,undefined,undefined
743,Dispute bill:Subscription,View Bill,0,undefined,undefined
744,Post bills:Partneer subscriptions,View Bill,0,undefined,undefined
745,Post bills:Unbilled Transactions,View Bill,0,undefined,undefined
746,Unbilled Transactions:Redeem coupon,View Bill,0,undefined,undefined
747,Submit disputation request:Validate disputation request,View Bill,0,undefined,undefined
748,stl#Business Partner:Bills view page,View Bill,0,undefined,undefined
749,Traveler:Travel Plan Page,Annotate trip plan,0,undefined,undefined
750,Annotation:Checking existing,Annotate trip plan,0,undefined,undefined
751,Checking existing:Annotation,Annotate trip plan,0,undefined,undefined
752,Display:Annotation,Annotate trip plan,0,undefined,undefined
753,Annotation create/update page:Edit comment,Annotate trip plan,0,undefined,undefined
754,Annotation create/update page:Display,Annotate trip plan,0,undefined,undefined
755,Annotation create/update page:Upload more photos,Annotate trip plan,0,undefined,undefined
756,Annotation create/update page:Delete Photos,Annotate trip plan,0,undefined,undefined
757,Checking existing:Annotation create/update page,Annotate trip plan,0,undefined,undefined
758,Click update annotation:Annotation create/update page,Annotate trip plan,0,undefined,undefined
759,Annotation page:Click print button,Annotate trip plan,0,undefined,undefined
760,Annotation page:Click update annotation,Annotate trip plan,0,undefined,undefined
761,Checking existing:Annotation page,Annotate trip plan,0,undefined,undefined
762,Display:Annotation page,Annotate trip plan,0,undefined,undefined
763,Check the number of photos:Upload more photos,Annotate trip plan,0,undefined,undefined
764,Check the number of photos:Pop-up Alert,Annotate trip plan,0,undefined,undefined
765,Photos:Check the number of photos,Annotate trip plan,0,undefined,undefined
766,Travel Plan Page:Checking existing,Annotate trip plan,0,undefined,undefined
767,Click print button:Print page,Annotate trip plan,0,undefined,undefined
768,Comment:Display,Annotate trip plan,0,undefined,undefined
769,Edit comment:Comment,Annotate trip plan,0,undefined,undefined
770,Display:Comment,Annotate trip plan,0,undefined,undefined
