id, function, functional, DET, FTR, boundaries, controls, entities, typeStr
131,User:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session,EQ,2,4,2,2,0,boundary->control->boundary->control
132,User:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Invalid username and password message,EI,1,3,1,2,0,boundary->control->control
133,User:Login page,EQ,0,1,0,1,0,control
134,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:User'session is alreayd deactivated,EO,0,3,0,2,1,entity->control->control
135,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:User Info,EO,0,3,0,2,1,entity->control->control
136,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Redirect the user to the login page-->Redirect the user to the login page:Login page,EO,0,4,0,3,1,entity->control->control->control
137,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Logout Button,EQ,2,5,2,2,1,entity->control->boundary->control->boundary
138,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:User'session is alreayd deactivated,EQ,1,5,1,3,1,entity->control->boundary->control->control
139,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:User Info,EQ,1,5,1,3,1,entity->control->boundary->control->control
140,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Redirect the user to the login page-->Redirect the user to the login page:Login page,EQ,1,6,1,4,1,entity->control->boundary->control->control->control
141,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Logout Button-->Logout Button:deactivate the user's session-->deactivate the user's session:Invalid username and password message,EQ,1,5,1,3,1,entity->control->boundary->control->control
142,Timer:idle for 30 or more minutes-->idle for 30 or more minutes:deactivate the user's session-->deactivate the user's session:Invalid username and password message,EO,0,3,0,2,1,entity->control->control
143,User:success message,EQ,0,1,0,1,0,control
144,User:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies-->Show a list of case studies:Delete the record from the database-->Delete the record from the database:show success message-->show success message:success message,EQ,1,5,0,5,0,control->control->control->control->control
145,User:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies-->Show a list of case studies:Delete the record from the database-->Delete the record from the database:display record doesn't exist message-->display record doesn't exist message:error message,EQ,1,5,0,5,0,control->control->control->control->control
146,User:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies-->Show a list of case studies:Delete the record from the database-->Delete the record from the database:case study record,EQ,1,4,0,4,0,control->control->control->control
147,User:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies-->Show a list of case studies:Delete the record from the database-->Delete the record from the database:List of case studieis,EQ,1,4,0,4,0,control->control->control->control
148,User:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies-->Show a list of case studies:"Remove Case Studies" button-->"Remove Case Studies" button:Show a list of case studies,EQ,0,4,0,4,0,control->control->control->control
149,User:List of case studieis,EQ,0,1,0,1,0,control
150,User:"Case Studies" content,EQ,0,1,0,1,0,control
151,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Micro website,EQ,1,5,0,3,2,control->control->entity->control->entity
152,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Deactivate the link-->Deactivate the link:Direct to micro website management-->Direct to micro website management:404 Forbidden page,EQ,1,7,0,5,2,control->control->entity->control->control->entity->control
153,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:Deactivate the link-->Deactivate the link:Micro website,EQ,1,6,0,4,2,control->control->entity->control->control->entity
154,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:Display "case studies" content-->Display "case studies" content:"Case Studies" content,EQ,0,5,0,4,1,control->control->entity->control->control
155,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:check permission-->check permission:404 Forbidden page,EQ,0,4,0,3,1,control->control->entity->control
156,User:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission-->Check the user's permission:"Relevant Case Studies" button-->"Relevant Case Studies" button:Check the user's permission,EQ,0,4,0,4,0,control->control->control->control
157,User:404 Forbidden page,EQ,0,1,0,1,0,control
158,User:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,3,6,3,3,0,boundary->control->control->control->boundary->boundary
159,User:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,3,5,1,4,0,boundary->control->control->control->control
160,User:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Cancel-->Cancel:View Market Director Accounts Page,EQ,3,5,2,3,0,boundary->control->control->control->boundary
161,User:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,2,5,3,2,0,boundary->control->control->boundary->boundary
162,User:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,2,4,1,3,0,boundary->control->control->control
163,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,3,8,5,3,0,boundary->boundary->boundary->control->control->control->boundary->boundary
164,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,3,7,3,4,0,boundary->boundary->boundary->control->control->control->control
165,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Confirmation box-->Confirmation box:Cancel-->Cancel:View Market Director Accounts Page,EQ,3,7,4,3,0,boundary->boundary->boundary->control->control->control->boundary
166,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:Redirect to view market director accounts page-->Redirect to view market director accounts page:View Market Director Accounts Page,EQ,2,7,5,2,0,boundary->boundary->boundary->control->control->boundary->boundary
167,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:list of director account records-->list of director account records:Popup Confirmation box-->Popup Confirmation box:Check user exist or invalid username-->Check user exist or invalid username:not exist or invlide username.,EI,2,6,3,3,0,boundary->boundary->boundary->control->control->control
168,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:director accounts db,EQ,0,3,3,0,0,boundary->boundary->boundary
169,User:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records-->REtrieve a list of marketing director account records:"Account Management" Page-->"Account Management" Page:REtrieve a list of marketing director account records,EQ,0,4,4,0,0,boundary->boundary->boundary->boundary
