NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,IFPUG,NI,NE,MKII,EXT,ERY,RED,WRT,COSMIC,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate,transaction_file
1,S13b_SomaticsWeb_DataServices_2018-11-22@1545550013353,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,5,5,5,0,0,0,0,0,0,0,4,5,0,1,5,0,0,0,0.8,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,35,0,0,0,0,0,35,0,0,1.3,0,0,0,0,0,Unknown,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,4,5,5,4,0,1.5,1,0,5,0,0,5,0.3,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,5,0,0,0,5,0,25,4,1,0,5,1.6,1.6,5,5,5,5,4,4,0,5,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S13b_SomaticsWeb_DataServices_2018-11-22@1545550013353_analysis\filteredTransactionEvaluation.csv
1,S13b_PTS_RID_2018-11-22@1545550013353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S13b_PTS_RID_2018-11-22@1545550013353_analysis\filteredTransactionEvaluation.csv
1,F13a_OnlineWedding_Management_System_2018-11-22@1545550013350,15,88,179,15,145,48,88,30,179,0,0,75,54,29,131,37,47,15,13,0.4,0.23076923076923078,5,2,10,0,0,135,20,0,3.1333333333333333,2.466666666666667,0.6666666666666666,0,0,9,2.466666666666667,4.499999999999999,0,4,0,17,4,29,0,21,53,29,11.827586206896552,40.96551724137931,484.5231866825208,37,15,92,24,0,0,335,88,451,88,88,201.01999999999998,88,88,88,88,352,Unknown,NA,NA,NA,NA,0,1,1,1,8,6,0,0,175,175,89.30239999999999,213.65890000000005,156.3124,89.30239999999999,213.65890000000005,156.3124,15,37,139,20,20,135,15,4.499999999999999,3.1333333333333333,2,2.466666666666667,0,0,13,0.29999999999999993,2,0.23076923076923078,0,0,0,0,2,15,135,135,15,0,0,0,0,15,4,0,0,47,10,37,135,3.1333333333333333,0.6666666666666666,2.466666666666667,18,18,15,2.466666666666667,15,15,135,135,0.6666666666666666,47,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F13a_OnlineWedding_Management_System_2018-11-22@1545550013350_analysis\filteredTransactionEvaluation.csv
1,F13a_Spherical_Modeling_Tool_2018-11-22@1545550013352,23,159,332,33,287,80,159,46,332,0,0,86,262,35,252,15,154,33,30,0.09090909090909091,0.1,3,1,5,0,1,257,72,0,4.666666666666667,0.45454545454545453,0.15151515151515152,0,0.030303030303030304,7.787878787878788,0.45454545454545453,9.900000000000002,0,9,0,15,9,50,0,24,95,50,14.66,41.34,606.0444000000001,15,33,211,75,0,0,628,159,914,159,159,364.73999999999995,159,159,159,159,636,Unknown,NA,NA,NA,NA,0,1,1,2,4,17,0,0,305,305,161.3532,390.75340000000006,273.14570000000003,161.3532,390.75340000000006,273.14570000000003,33,15,261,72,72,257,23,9.900000000000002,4.666666666666667,1,0.45454545454545453,0,0,30,0.30000000000000004,0.7878787878787878,0.1,0,0,0,0,7,33,257,257,23,0,0,0,0,33,3,0,1,154,5,15,257,4.666666666666667,0.15151515151515152,0.45454545454545453,15.575757575757576,15.575757575757576,33,0.45454545454545453,33,33,257,257,0.15151515151515152,154,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F13a_Spherical_Modeling_Tool_2018-11-22@1545550013352_analysis\filteredTransactionEvaluation.csv
1,F13a_Surgery_Assist_2018-11-22@1545550013352,21,143,285,25,227,73,144,42,285,0,0,150,58,33,212,71,144,25,23,0.08,0.08695652173913043,2,1,16,0,0,233,84,0,5.76,2.84,0.64,0,0,9.32,2.84,7.499999999999997,0,5,0,25,5,33,0,30,96,33,16.727272727272727,61.06060606060606,1021.3774104683196,71,25,150,39,0,0,553,143,742,143,143,326.82,143,143,143,143,572,Unknown,NA,NA,NA,NA,0,1,1,2,6,13,0,0,265,265,145.11639999999997,321.1282,242.12490000000003,145.11639999999997,321.1282,242.12490000000003,25,71,235,84,84,233,21,7.499999999999997,5.76,1,2.84,0,0,23,0.2999999999999999,1,0.08695652173913043,0,0,0,0,5,25,233,233,21,0,0,0,0,25,2,0,0,144,16,71,233,5.76,0.64,2.84,18.64,18.64,25,2.84,25,25,233,233,0.64,144,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F13a_Surgery_Assist_2018-11-22@1545550013352_analysis\filteredTransactionEvaluation.csv
1,S14b_Healthy_Kids_Zone_SurveyApp_2018-11-22@1545550013353,24,179,300,23,258,65,180,48,300,0,0,90,222,33,235,18,121,23,23,0,0,0,0,0,0,0,246,65,0,5.260869565217392,0.782608695652174,0,0,0,10.695652173913043,0.782608695652174,6.599999999999998,0,10,0,14,10,41,0,24,116,41,20.4390243902439,72.2439024390244,1476.5948839976204,18,23,134,49,0,0,688,179,871,179,179,406.94,179,179,179,179,716,Unknown,NA,NA,NA,NA,0,1,1,6,2,16,0,0,290,290,181.6492,559.2455,367.32019999999994,181.6492,559.2455,367.32019999999994,23,18,246,65,65,246,24,6.599999999999998,5.260869565217392,0,0.782608695652174,0,0,23,0.28695652173913033,0,0,0,0,0,0,8,23,246,246,24,0,0,0,0,23,0,0,0,121,0,18,246,5.260869565217392,0,0.782608695652174,21.391304347826086,21.391304347826086,23,0.782608695652174,23,23,246,246,0,121,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S14b_Healthy_Kids_Zone_SurveyApp_2018-11-22@1545550013353_analysis\filteredTransactionEvaluation.csv
1,S14b_E-LockBox_2018-11-22@1545550013353,25,155,279,18,231,66,155,50,279,0,0,103,172,24,213,57,68,18,14,0.2222222222222222,0.21428571428571427,4.5,3,0,0,0,229,30,0,3.7777777777777777,3.1666666666666665,0,0,0,12.722222222222221,3.1666666666666665,5.399999999999999,0,6,0,19,6,38,0,25,76,38,15.210526315789474,52.36842105263158,796.5512465373962,57,18,95,39,0,0,609,155,743,155,155,351.88,155,155,155,155,620,Unknown,NA,NA,NA,NA,0,1,1,11,1,13,0,0,260,260,157.29399999999998,439.8614999999999,294.9005,157.29399999999998,439.8614999999999,294.9005,18,57,233,30,30,229,25,5.399999999999999,3.7777777777777777,3,3.1666666666666665,0,0,14,0.29999999999999993,1.7222222222222223,0.21428571428571427,0,0,0,0,13,18,229,229,25,0,0,0,0,18,4,0,0,68,0,57,229,3.7777777777777777,0,3.1666666666666665,25.444444444444443,25.444444444444443,18,3.1666666666666665,18,18,229,229,0,68,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S14b_E-LockBox_2018-11-22@1545550013353_analysis\filteredTransactionEvaluation.csv
1,S14b_Lose4Good.org_Database_Driven_Socially_Connected_Website_2018-11-22@1545550013354,12,258,301,32,269,64,258,24,301,10,0,105,158,43,237,66,103,32,30,0.0625,0.06666666666666667,2,2,15,0,0,227,42,0,3.21875,2.0625,0.46875,0,0,7.09375,2.0625,9.600000000000001,0,5,0,20,5,42,1,25,210,42,35.714285714285715,169.52380952380952,6054.421768707483,66,32,167,64,0,0,1095,258,1326,258,258,586.24,258,258,258,258,1032,Unknown,NA,NA,NA,NA,0,1,1,0,2,10,0,0,170,170,261.81840000000005,1097.6161000000002,640.1599,261.81840000000005,1097.6161000000002,640.1599,32,66,229,42,42,227,12,9.600000000000001,3.21875,2,2.0625,0,0,30,0.30000000000000004,0.625,0.06666666666666667,0,0,0,0,24,32,227,227,12,0,0,0,0,32,2,0,0,103,15,66,227,3.21875,0.46875,2.0625,14.1875,14.1875,32,2.0625,32,32,227,227,0.46875,103,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S14b_Lose4Good.org_Database_Driven_Socially_Connected_Website_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,S14b_JEP_Online_Platform_2018-11-22@1545550013353,20,261,384,14,328,93,261,40,384,0,0,91,286,57,291,13,81,14,14,0,0,0,0,10,0,0,293,24,0,5.785714285714286,0.9285714285714286,0.7142857142857143,0,0,20.928571428571427,0.9285714285714286,4.199999999999999,0,11,0,13,11,66,0,24,162,66,19.62121212121212,117.25757575757575,2300.735766758494,13,14,74,42,0,0,1007,261,1123,261,261,588.28,261,261,261,261,1044,Unknown,NA,NA,NA,NA,0,1,1,2,0,18,0,0,280,280,264.86279999999994,1130.9557000000002,681.2633,264.86279999999994,1130.9557000000002,681.2633,14,13,293,24,24,293,20,4.199999999999999,5.785714285714286,0,0.9285714285714286,0,0,14,0.29999999999999993,0,0,0,0,0,0,11,14,293,293,20,0,0,0,0,14,0,0,0,81,10,13,293,5.785714285714286,0.7142857142857143,0.9285714285714286,41.857142857142854,41.857142857142854,14,0.9285714285714286,14,14,293,293,0.7142857142857143,81,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S14b_JEP_Online_Platform_2018-11-22@1545550013353_analysis\filteredTransactionEvaluation.csv
1,S14b_Student_Scheduling_Systemb_2018-11-22@1545550013354,12,96,183,20,138,47,96,24,183,0,0,106,20,20,136,28,75,20,20,0,0,0,0,0,0,0,147,45,0,3.75,1.4,0,0,0,7.35,1.4,5.999999999999998,0,0,0,21,0,22,0,21,63,22,16.09090909090909,48.04545454545455,773.095041322314,28,20,131,38,0,0,347,96,516,96,96,220.23999999999995,96,96,96,96,384,Unknown,NA,NA,NA,NA,0,1,1,0,2,10,0,0,170,170,97.42079999999997,183.10520000000002,145.7863,97.42079999999997,183.10520000000002,145.7863,20,28,147,45,45,147,12,5.999999999999998,3.75,0,1.4,0,0,20,0.29999999999999993,0,0,0,0,0,0,8,20,147,147,12,0,0,0,0,20,0,0,0,75,0,28,147,3.75,0,1.4,14.7,14.7,20,1.4,20,20,147,147,0,75,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S14b_Student_Scheduling_Systemb_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,f14a_cash_doctor_2018-11-22@1545550013354,10,58,133,11,119,31,58,20,133,8,0,89,10,0,102,35,39,11,11,0,0,0,0,0,0,0,106,11,0,3.5454545454545454,3.1818181818181817,0,0,0,9.636363636363637,3.1818181818181817,3.2999999999999994,0,0,0,6,0,6,0,6,51,6,49.166666666666664,206.33333333333334,10144.722222222223,35,11,44,36,0,0,220,58,300,58,58,132.78000000000003,58,58,58,58,232,Unknown,NA,NA,NA,NA,0,1,1,1,4,5,0,0,120,120,58.85839999999999,201.71779999999998,117.98089999999999,58.85839999999999,201.71779999999998,117.98089999999999,11,35,106,11,11,106,10,3.2999999999999994,3.5454545454545454,0,3.1818181818181817,0,0,11,0.29999999999999993,0,0,0,0,0,0,5,11,106,106,10,1,0.1,0.1,0,11,0,0,0,39,0,35,106,3.5454545454545454,0,3.1818181818181817,19.272727272727273,19.272727272727273,11,3.1818181818181817,11,11,106,106,0,39,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f14a_cash_doctor_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,F14a_black_professionals_net_2018-11-22@1545550013354,26,503,508,42,488,118,503,52,508,9,0,132,316,91,390,98,192,42,42,0,0,0,0,97,0,0,422,96,0,4.571428571428571,2.3333333333333335,2.3095238095238093,0,0,10.047619047619047,2.3333333333333335,12.600000000000009,0,20,0,23,20,99,6,43,396,99,37.676767676767675,256.5050505050505,9664.281195796348,98,42,264,51,0,0,2245,503,2560,503,503,1137.6399999999999,503,503,503,503,2012,Unknown,NA,NA,NA,NA,0,1,1,0,5,21,0,0,365,365,510.4444,2775.741199999999,1756.795400000001,510.4444,2775.741199999999,1756.795400000001,42,98,422,96,96,422,26,12.600000000000009,4.571428571428571,0,2.3333333333333335,0,0,42,0.3000000000000002,0,0,0,0,0,0,19,42,422,422,26,1,0.038461538461538464,0.038461538461538464,0,42,0,0,0,192,97,98,422,4.571428571428571,2.3095238095238093,2.3333333333333335,20.095238095238095,20.095238095238095,42,2.3333333333333335,42,42,422,422,2.3095238095238093,192,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_black_professionals_net_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,f14a_gotrla_2018-11-22@1545550013354,10,112,177,18,150,42,112,20,177,0,0,32,138,34,135,80,48,18,17,0.05555555555555555,0.058823529411764705,1,1,8,0,0,135,18,0,2.6666666666666665,4.444444444444445,0.4444444444444444,0,0,7.5,4.444444444444445,5.399999999999999,0,1,0,13,1,33,0,14,76,33,16.575757575757574,82.39393939393939,1365.7419651056014,80,18,126,17,0,0,440,112,583,112,112,255.56,112,112,112,112,448,Unknown,NA,NA,NA,NA,0,1,1,0,0,10,0,0,150,150,113.6576,423.58090000000004,264.42510000000004,113.6576,423.58090000000004,264.42510000000004,18,80,136,18,18,135,10,5.399999999999999,2.6666666666666665,1,4.444444444444445,0,0,17,0.29999999999999993,0.5555555555555556,0.058823529411764705,0,0,0,0,9,18,135,135,10,0,0,0,0,18,1,0,0,48,8,80,135,2.6666666666666665,0.4444444444444444,4.444444444444445,15,15,18,4.444444444444445,18,18,135,135,0.4444444444444444,48,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f14a_gotrla_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,f14a_e_lock_box_2018-11-22@1545550013354,16,472,529,40,442,168,472,32,529,4,0,125,248,108,361,161,81,40,40,0,0,0,0,2,0,0,384,40,0,2.025,4.025,0.05,0,0,9.6,4.025,12.000000000000007,0,64,0,50,64,154,7,114,248,154,13.987012987012987,73.79220779220779,1032.1325687299714,161,40,262,30,0,0,1847,472,2139,472,472,1067.68,472,472,472,472,1888,Unknown,NA,NA,NA,NA,0,1,1,0,0,16,0,0,240,240,478.9856000000002,1840.4613999999997,1133.8761000000002,478.9856000000002,1840.4613999999997,1133.8761000000002,40,161,384,40,40,384,16,12.000000000000007,2.025,0,4.025,0,0,40,0.30000000000000016,0,0,0,0,0,0,51,40,384,384,16,1,0.0625,0.0625,0,40,0,0,0,81,2,161,384,2.025,0.05,4.025,19.2,19.2,40,4.025,40,40,384,384,0.05,81,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\f14a_e_lock_box_2018-11-22@1545550013354_analysis\filteredTransactionEvaluation.csv
1,F14a_mobile_application_for_mobile_controlled_lighting_2018-11-22@1545551707451,5,27,59,4,49,14,27,10,59,0,0,11,54,7,45,0,7,4,4,0,0,0,0,0,0,0,46,4,0,1.75,0,0,0,0,11.5,0,1.2,0,0,0,0,0,12,0,0,15,12,10.083333333333334,46,463.83333333333337,0,4,30,7,0,0,102,27,139,27,27,61.519999999999996,27,27,27,27,108,Unknown,NA,NA,NA,NA,0,1,1,1,0,4,0,0,65,65,27.399599999999996,91.2168,56.1676,27.399599999999996,91.2168,56.1676,4,0,46,4,4,46,5,1.2,1.75,0,0,0,0,4,0.3,0,0,0,0,0,0,6,4,46,46,5,0,0,0,0,4,0,0,0,7,0,0,46,1.75,0,0,23,23,4,0,4,4,46,46,0,7,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_mobile_application_for_mobile_controlled_lighting_2018-11-22@1545551707451_analysis\filteredTransactionEvaluation.csv
1,F14a_soccer_data_web_crawler_2018-11-22@1545551707457,8,45,103,12,97,21,45,16,103,0,0,3,110,24,82,1,16,12,11,0.08333333333333333,0.09090909090909091,1,1,0,0,0,82,12,0,1.3333333333333333,0.08333333333333333,0,0,0,6.833333333333333,0.08333333333333333,3.599999999999999,0,3,0,0,3,23,0,3,16,23,9.521739130434783,85.17391304347827,811.0037807183365,1,12,107,7,0,0,179,45,293,45,45,103.92,45,45,45,45,180,Unknown,NA,NA,NA,NA,0,1,1,1,0,7,0,0,110,110,45.666,246.68280000000004,133.41850000000002,45.666,246.68280000000004,133.41850000000002,12,1,83,12,12,82,8,3.599999999999999,1.3333333333333333,1,0.08333333333333333,0,0,11,0.29999999999999993,0.5833333333333334,0.09090909090909091,0,0,0,0,9,12,82,82,8,0,0,0,0,12,1,0,0,16,0,1,82,1.3333333333333333,0,0.08333333333333333,13.666666666666666,13.666666666666666,12,0.08333333333333333,12,12,82,82,0,16,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_soccer_data_web_crawler_2018-11-22@1545551707457_analysis\filteredTransactionEvaluation.csv
1,F14a_snapp_voice_communication_system_2018-11-22@1545551707457,8,66,143,18,136,40,66,16,143,0,0,19,82,43,103,0,54,18,18,0,0,0,0,0,0,0,103,18,0,3,0,0,0,0,5.722222222222222,0,5.399999999999999,0,5,0,1,5,18,0,6,48,18,16.833333333333332,79,1329.8333333333333,0,18,150,21,0,0,253,66,424,66,66,152.51999999999998,66,66,66,66,264,Unknown,NA,NA,NA,NA,0,1,1,2,0,6,0,0,100,100,66.9768,188.07980000000003,131.80280000000002,66.9768,188.07980000000003,131.80280000000002,18,0,103,18,18,103,8,5.399999999999999,3,0,0,0,0,18,0.29999999999999993,0,0,0,0,0,0,10,18,103,103,8,0,0,0,0,18,0,0,0,54,0,0,103,3,0,0,11.444444444444445,11.444444444444445,18,0,18,18,103,103,0,54,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_snapp_voice_communication_system_2018-11-22@1545551707457_analysis\filteredTransactionEvaluation.csv
1,F14a_sharethetraining_com_2018-11-22@1545551707457,13,99,201,29,178,48,99,26,201,0,0,61,170,7,153,99,79,29,29,0,0,0,0,31,0,0,171,45,0,2.7241379310344827,3.413793103448276,1.0689655172413792,0,0,5.896551724137931,3.413793103448276,8.7,0,3,0,14,3,49,0,17,43,49,8.46938775510204,36.57142857142857,309.73760932944606,99,29,151,50,0,0,359,99,560,99,99,229.29999999999998,99,99,99,99,396,Unknown,NA,NA,NA,NA,0,1,1,1,2,10,0,0,175,175,100.46519999999998,248.9939,178.03520000000003,100.46519999999998,248.9939,178.03520000000003,29,99,171,45,45,171,13,8.7,2.7241379310344827,0,3.413793103448276,0,0,29,0.3,0,0,0,0,0,0,9,29,171,171,13,0,0,0,0,29,0,0,0,79,31,99,171,2.7241379310344827,1.0689655172413792,3.413793103448276,11.793103448275861,11.793103448275861,29,3.413793103448276,29,29,171,171,1.0689655172413792,79,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_sharethetraining_com_2018-11-22@1545551707457_analysis\filteredTransactionEvaluation.csv
1,F14a_women_at_work_website_redesign_2018-11-22@1545551707458,8,61,113,15,102,24,61,16,113,2,0,20,116,9,89,27,29,15,15,0,0,0,0,26,0,0,84,15,0,1.9333333333333333,1.8,1.7333333333333334,0,0,5.6,1.8,4.499999999999999,0,4,0,0,4,34,0,4,23,34,8.823529411764707,45.76470588235294,403.8062283737025,27,15,115,12,0,0,265,61,392,61,61,140.54,61,61,61,61,244,Unknown,NA,NA,NA,NA,0,1,1,0,2,6,0,0,110,110,61.902799999999985,232.31079999999997,201.91570000000002,61.902799999999985,232.31079999999997,201.91570000000002,15,27,84,15,15,84,8,4.499999999999999,1.9333333333333333,0,1.8,0,0,15,0.29999999999999993,0,0,0,0,0,0,9,15,84,84,8,1,0.125,0.125,0,15,0,0,0,29,26,27,84,1.9333333333333333,1.7333333333333334,1.8,11.2,11.2,15,1.8,15,15,84,84,1.7333333333333334,29,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_women_at_work_website_redesign_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,F15a_combat_conflict_2018-11-22@1545551707458,7,35,76,11,61,19,35,14,76,0,0,27,58,1,57,0,20,11,11,0,0,0,0,0,0,0,59,11,0,1.8181818181818181,0,0,0,0,5.363636363636363,0,3.2999999999999994,0,0,0,13,0,22,0,13,13,22,6.409090909090909,23.136363636363637,148.28305785123968,0,11,70,28,0,0,131,35,229,35,35,81.25999999999999,35,35,35,35,140,Unknown,NA,NA,NA,NA,0,1,1,4,0,3,0,0,65,65,35.518,85.5318,60.6465,35.518,85.5318,60.6465,11,0,59,11,11,59,7,3.2999999999999994,1.8181818181818181,0,0,0,0,11,0.29999999999999993,0,0,0,0,0,0,3,11,59,59,7,0,0,0,0,11,0,0,0,20,0,0,59,1.8181818181818181,0,0,10.727272727272727,10.727272727272727,11,0,11,11,59,59,0,20,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F15a_combat_conflict_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,F14a_tipsure_com_2018-11-22@1545551707457,8,84,187,15,172,41,84,16,187,3,0,19,220,14,146,0,44,15,15,0,0,0,0,0,0,0,152,15,0,2.933333333333333,0,0,0,0,10.133333333333333,0,4.499999999999999,0,4,0,0,4,44,4,4,37,44,10.295454545454545,94.04545454545455,968.2407024793388,0,15,130,14,0,0,322,84,466,84,84,192.06,84,84,84,84,336,Unknown,NA,NA,NA,NA,0,1,1,0,1,7,0,0,115,115,85.24319999999999,417.00419999999997,235.6407,85.24319999999999,417.00419999999997,235.6407,15,0,152,15,15,152,8,4.499999999999999,2.933333333333333,0,0,0,0,15,0.29999999999999993,0,0,0,0,0,0,14,15,152,152,8,0,0,0,0,15,0,0,0,44,0,0,152,2.933333333333333,0,0,20.266666666666666,20.266666666666666,15,0,15,15,152,152,0,44,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F14a_tipsure_com_2018-11-22@1545551707457_analysis\filteredTransactionEvaluation.csv
1,F15a_linggo_2018-11-22@1545551707458,6,37,114,15,88,26,37,12,114,4,0,54,32,14,88,28,40,15,15,0,0,0,0,61,0,0,59,26,0,2.6666666666666665,1.8666666666666667,4.066666666666666,0,0,3.933333333333333,1.8666666666666667,3.899999999999999,0,0,0,14,0,19,0,14,18,19,8.105263157894736,43.68421052631579,354.0720221606648,28,15,88,33,0,0,134,37,255,37,37,86.78,37,37,37,37,148,Unknown,NA,NA,NA,NA,0,1,1,2,1,3,0,0,65,65,37.547599999999996,87.46560000000001,69.8059,37.547599999999996,87.46560000000001,69.8059,15,28,59,26,26,59,6,3.899999999999999,2.6666666666666665,0,1.8666666666666667,0,0,15,0.25999999999999995,0,0,0,0,0,0,5,15,59,59,6,1,0.16666666666666666,0.16666666666666666,0,15,0,0,0,40,61,28,59,2.6666666666666665,4.066666666666666,1.8666666666666667,7.866666666666666,7.866666666666666,15,1.8666666666666667,15,15,59,59,4.066666666666666,40,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F15a_linggo_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,S15b_mission_science_irobots_2018-11-22@1545551707458,10,55,128,18,112,30,55,20,128,2,0,40,106,3,98,3,41,18,18,0,0,0,0,21,0,0,104,28,0,2.2777777777777777,0.16666666666666666,1.1666666666666667,0,0,5.777777777777778,0.16666666666666666,5.399999999999999,0,6,0,15,6,27,0,21,20,27,9.407407407407407,30.77777777777778,289.53909465020575,3,18,144,21,0,0,213,55,378,55,55,127.88,55,55,55,55,220,Unknown,NA,NA,NA,NA,0,1,1,0,7,3,0,0,115,115,55.813999999999986,146.47500000000002,100.394,55.813999999999986,146.47500000000002,100.394,18,3,104,28,28,104,10,5.399999999999999,2.2777777777777777,0,0.16666666666666666,0,0,18,0.29999999999999993,0,0,0,0,0,0,6,18,104,104,10,0,0,0,0,18,0,0,0,41,21,3,104,2.2777777777777777,1.1666666666666667,0.16666666666666666,11.555555555555555,11.555555555555555,18,0.16666666666666666,18,18,104,104,1.1666666666666667,41,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\S15b_mission_science_irobots_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
1,F15a_construction_meeting_minutes_application_2018-11-22@1545551707458,18,143,250,14,215,59,143,36,250,0,0,22,224,57,191,5,52,14,14,0,0,0,0,0,0,0,198,14,0,3.7142857142857144,0.35714285714285715,0,0,0,14.142857142857142,0.35714285714285715,4.199999999999999,0,13,0,3,13,51,0,16,91,51,12.745098039215685,61.96078431372549,789.6962706651287,5,14,111,12,0,0,554,143,677,143,143,323.96,143,143,143,143,572,Unknown,NA,NA,NA,NA,0,1,1,1,4,13,0,0,240,240,145.11640000000006,506.69069999999994,309.1639,145.11640000000006,506.69069999999994,309.1639,14,5,198,14,14,198,18,4.199999999999999,3.7142857142857144,0,0.35714285714285715,0,0,14,0.29999999999999993,0,0,0,0,0,0,5,14,198,198,18,0,0,0,0,14,0,0,0,52,0,5,198,3.7142857142857144,0,0.35714285714285715,28.285714285714285,28.285714285714285,14,0.35714285714285715,14,14,198,198,0,52,0,0,0,0,H:\ResearchSpace\ResearchProjects\UMLx\data\577 Projects\12-22\F15a_construction_meeting_minutes_application_2018-11-22@1545551707458_analysis\filteredTransactionEvaluation.csv
